t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
89.3,16:16:48,33.9,77.0,12995,104.8,835,36.9,390,3,8,7,4,1,416,0,0.0,1,0,22,525,525,1,22
91.4,16:16:51,40.8,77.0,12991,114.8,835,43.2,390,3,8,7,4,1,427,0,0.0,1,0,22,534,534,1,22
93.5,16:16:53,34.6,77.0,12985,107.5,834,48.2,390,3,8,7,4,1,438,0,0.0,1,0,22,542,542,1,22
95.6,16:16:55,36.0,77.0,12986,120.6,835,38.4,390,3,8,7,4,1,450,0,0.0,1,0,22,551,551,1,22
97.7,16:16:57,39.7,77.0,12986,99.9,833,38.1,390,3,8,7,4,1,462,0,0.0,1,0,22,559,559,1,22
99.8,16:16:59,37.7,77.0,12986,90.2,835,36.5,390,3,8,7,4,1,473,0,0.0,1,0,22,566,566,1,22
101.9,16:17:01,35.7,77.0,12986,118.1,833,42.8,390,3,8,7,4,1,485,0,0.0,1,0,22,575,575,1,22
104.0,16:17:03,36.0,77.0,12984,92.1,835,52.5,390,3,8,7,4,1,497,0,0.0,1,0,22,582,582,1,22
106.1,16:17:05,32.8,77.0,12985,118.5,835,44.6,390,3,8,7,4,1,509,0,0.0,1,0,22,591,591,1,22
108.2,16:17:07,36.3,77.0,12984,109.3,835,41.6,390,3,8,7,4,1,521,0,0.0,1,0,22,599,599,1,22
110.3,16:17:09,33.4,77.0,12984,101.5,835,39.4,390,3,8,7,4,1,532,0,0.0,1,0,22,607,607,1,22
112.3,16:17:11,37.5,77.0,12982,103.8,835,54.8,390,3,8,7,4,1,544,0,0.0,1,0,22,615,615,1,22
114.4,16:17:14,35.3,77.1,12999,91.9,833,47.9,467,7,12,7,6,1,556,0,0.0,1,0,22,623,623,1,22
116.5,16:17:16,38.6,80.4,13554,90.9,836,155.1,971,7,12,7,6,1,568,0,0.0,1,0,22,630,630,1,22
118.9,16:17:18,38.6,82.5,13908,37.5,836,189.9,1118,7,12,7,6,1,579,0,0.0,1,0,22,633,633,1,22
121.2,16:17:20,37.7,82.4,13903,47.8,834,122.6,1118,7,12,7,8,1,590,0,0.0,1,0,22,636,636,1,22
123.3,16:17:22,37.3,82.4,13893,45.3,835,125.2,1119,7,12,7,8,1,601,0,0.0,1,0,22,639,639,1,22
125.5,16:17:25,35.7,82.3,13888,71.9,835,125.7,1119,7,12,7,8,1,612,0,0.0,1,0,22,644,644,1,22
127.5,16:17:27,35.5,82.4,13905,47.1,835,126.9,1119,7,12,7,8,1,624,0,0.0,1,0,22,648,648,1,22
129.8,16:17:29,35.4,82.4,13895,73.7,851,123.1,1119,7,12,7,7,1,637,0,0.0,1,0,22,653,653,1,22
132.0,16:17:31,38.1,81.5,13738,80.7,831,119.1,1113,7,12,7,7,1,648,0,0.0,1,0,22,659,659,1,22
134.1,16:17:33,36.9,81.4,13725,85.3,832,125.1,1113,7,12,7,8,1,659,0,0.0,1,0,22,665,665,1,22
136.3,16:17:35,34.8,81.4,13735,85.6,832,115.0,1123,7,12,7,8,1,670,0,0.0,1,0,22,671,671,1,22
138.4,16:17:37,38.0,79.8,13462,79.3,831,52.2,426,5,10,7,7,1,681,0,0.0,1,0,22,676,676,1,22
140.5,16:17:40,35.7,76.8,12949,92.7,830,64.5,453,5,10,7,7,1,693,0,0.0,1,0,22,684,684,1,22
142.6,16:17:42,38.3,78.1,13168,107.1,831,85.9,654,5,10,7,6,1,705,0,0.0,1,0,22,692,692,1,22
144.6,16:17:44,39.0,76.6,12918,100.2,832,41.6,389,3,8,7,6,1,717,0,0.0,1,0,22,699,699,1,22
146.8,16:17:46,34.0,76.3,12873,111.2,830,50.5,389,3,8,7,6,1,729,0,0.0,1,0,22,708,708,1,22
148.9,16:17:48,34.6,76.2,12859,114.3,832,40.6,390,3,8,7,5,1,741,0,0.0,1,0,22,716,716,1,22
151.0,16:17:50,35.4,76.3,12874,102.4,830,33.6,390,3,8,7,5,1,752,0,0.0,1,0,22,724,724,1,22
153.1,16:17:52,36.9,76.4,12878,103.8,832,41.7,390,3,8,7,5,1,764,0,0.0,1,0,22,732,732,1,22
155.1,16:17:54,36.0,76.4,12891,105.6,832,43.1,390,3,8,7,5,1,775,0,0.0,1,0,22,740,740,1,22
157.3,16:17:56,40.8,76.3,12866,113.1,831,34.6,390,3,8,7,5,1,787,0,0.0,1,0,22,751,751,1,22
159.3,16:17:58,42.3,76.2,12852,179.3,832,11.6,390,3,8,7,5,1,798,0,0.0,1,0,22,788,788,1,22
161.3,16:18:00,42.9,76.1,12835,170.8,832,24.1,390,3,8,7,5,1,809,0,0.0,1,0,22,820,820,1,22
163.4,16:18:02,36.3,76.0,12824,105.8,831,40.8,390,3,8,7,5,1,821,0,0.0,1,0,22,828,828,1,22
165.4,16:18:05,37.1,75.8,12787,121.6,831,45.6,463,7,12,7,6,1,832,0,0.0,1,0,22,836,836,1,22
167.5,16:18:07,36.7,75.9,12805,109.8,832,93.4,533,7,12,7,6,1,844,0,0.0,1,0,22,844,844,1,22
169.6,16:18:09,36.4,78.8,13293,88.6,832,126.5,930,7,12,7,6,1,855,0,0.0,1,0,22,851,851,1,22
171.7,16:18:11,40.4,76.4,12886,91.4,832,43.9,390,3,8,7,6,1,866,0,0.0,1,0,22,858,858,1,22
173.8,16:18:13,38.0,76.0,12819,73.1,832,48.5,390,3,8,7,6,1,878,0,0.0,1,0,22,863,863,1,22
175.9,16:18:15,40.2,76.1,12828,63.7,836,49.0,390,3,8,7,4,1,889,0,0.0,1,0,22,867,867,1,22
178.1,16:18:17,39.6,76.0,12823,130.0,831,22.4,390,3,8,7,4,1,901,0,0.0,1,0,22,898,898,1,22
180.1,16:18:19,41.5,76.3,12870,139.0,832,34.7,390,3,8,7,4,1,913,0,0.0,1,0,22,936,936,1,22
182.1,16:18:21,38.7,76.3,12872,151.3,831,12.4,390,3,8,7,4,1,925,0,0.0,1,0,22,974,974,1,22
184.1,16:18:23,38.8,76.5,12905,137.2,831,10.8,390,3,8,7,4,1,936,0,0.0,1,0,22,1011,1011,1,22
186.2,16:18:25,38.1,75.9,12804,148.3,832,7.7,390,3,8,7,4,1,948,0,0.0,1,0,22,1047,1047,1,22
188.2,16:18:27,40.0,76.3,12874,163.5,832,14.6,390,3,8,7,4,1,960,0,0.0,1,0,22,1085,1085,1,22
190.2,16:18:29,38.0,76.4,12887,91.7,831,38.4,390,3,8,7,4,1,971,0,0.0,1,0,22,1099,1099,1,22
192.3,16:18:31,38.1,76.5,12900,81.7,831,38.0,390,3,8,7,4,1,983,0,0.0,1,0,22,1105,1105,1,22
194.5,16:18:34,38.2,76.3,12877,88.3,832,37.8,390,3,8,7,4,1,995,0,0.0,1,0,22,1111,1111,1,22
196.6,16:18:36,39.3,76.4,12885,95.7,829,47.8,465,7,12,7,6,1,1007,0,0.0,1,0,22,1119,1119,1,22
198.7,16:18:38,53.3,82.2,13858,151.7,831,158.6,1151,7,12,7,8,1,1019,0,0.0,1,0,22,1146,1146,1,22
200.7,16:18:40,49.3,82.5,13915,155.1,832,68.7,1151,7,12,7,8,1,1031,0,0.0,1,0,22,1181,1181,1,22
202.7,16:18:42,39.2,81.8,13805,78.3,832,131.8,1151,7,12,7,8,1,1040,0,0.0,1,0,22,1188,1188,1,22
204.9,16:18:44,36.6,81.8,13789,76.5,832,124.4,1139,7,12,7,8,1,1052,0,0.0,1,0,22,1194,1194,1,22
207.0,16:18:46,37.0,81.7,13777,75.5,830,119.3,1139,7,12,7,8,1,1064,0,0.0,1,0,22,1200,1200,1,22
209.2,16:18:48,37.8,81.7,13781,81.6,832,109.6,1139,7,12,7,8,1,1075,0,0.0,1,0,22,1206,1206,1,22
211.2,16:18:50,36.9,81.7,13785,73.9,832,125.7,1176,9,14,7,9,1,1085,0,0.0,1,0,22,1212,1212,1,22
213.3,16:18:52,38.3,83.2,14030,64.4,835,187.3,1396,9,14,7,9,1,1096,0,0.0,1,0,22,1217,1216,1,22
215.4,16:18:54,37.0,83.3,14048,64.2,829,147.7,1403,9,14,7,9,1,1108,0,0.0,1,0,22,1222,1221,1,22
217.7,16:18:57,38.6,84.4,14237,55.4,841,129.2,1156,8,13,7,9,1,1118,0,0.0,1,0,23,1225,1225,1,23
220.3,16:18:59,39.4,81.9,13819,68.6,844,119.6,1221,9,14,7,9,1,1128,0,0.0,1,0,23,1231,1231,1,23
222.3,16:19:01,57.2,86.2,14546,175.0,849,175.1,1623,9,14,7,9,1,1139,0,0.0,1,0,22,1263,1263,1,22
224.4,16:19:03,41.0,85.7,14448,142.8,850,109.8,1623,9,14,7,10,1,1151,0,0.0,1,0,22,1291,1291,1,22
226.4,16:19:05,40.5,85.5,14420,67.7,849,146.4,1624,9,14,7,10,1,1162,0,0.0,1,0,22,1297,1297,1,22
228.5,16:19:08,36.9,85.4,14405,68.0,849,155.0,1614,9,14,7,10,1,1173,0,0.0,1,0,23,1302,1302,1,23
230.7,16:19:10,36.7,85.4,14407,112.8,852,136.2,1615,9,14,7,10,1,1180,0,0.0,1,0,22,1305,1305,1,22
233.3,16:19:12,35.9,85.6,14445,143.5,852,140.8,1615,9,14,7,10,1,1181,1,2396.0,1,0,22,1306,1306,1,22
236.0,16:19:15,37.8,85.3,14393,130.1,855,136.5,1615,9,14,7,10,1,1188,2,2429.7,1,0,22,1308,1308,1,22
238.4,16:19:17,37.7,85.3,14394,137.0,854,146.1,1615,9,14,7,10,1,1198,2,2429.7,1,0,22,1309,1309,1,22
240.9,16:19:20,37.8,85.3,14390,131.8,854,139.5,1615,9,14,7,10,1,1198,2,2429.7,1,0,22,1311,1311,1,22
243.5,16:19:23,37.0,85.3,14392,144.3,859,125.1,1615,9,14,7,10,1,1199,3,2477.4,1,0,29,1312,1312,1,29
246.2,16:19:25,40.7,85.3,14394,153.8,851,134.9,1616,9,14,7,10,1,1204,4,2526.4,1,0,23,1314,1314,1,23
248.7,16:19:28,37.7,85.3,14386,132.7,818,154.0,1616,9,12,7,9,1,1205,5,2452.3,1,0,23,1315,1315,1,23
251.4,16:19:30,39.3,84.6,14276,127.6,819,134.7,1611,9,12,7,9,1,1209,6,2454.9,1,0,23,1317,1317,1,23
254.2,16:19:33,38.8,84.5,14244,141.9,854,139.1,1612,9,14,7,10,1,1210,7,2504.7,1,0,22,1318,1318,1,22
256.7,16:19:36,39.2,84.4,14235,164.9,853,131.7,1612,9,14,7,10,1,1211,8,2502.3,1,0,22,1320,1320,1,22
258.9,16:19:38,91.0,84.3,14213,979.4,848,132.3,1612,9,14,7,10,1,1223,19,1146.6,1,0,22,1348,1348,1,22
260.9,16:19:40,51.2,84.1,14185,193.7,848,122.9,1612,9,14,7,10,1,1234,19,1146.6,1,0,22,1384,1384,1,22
262.9,16:19:42,47.1,83.8,14130,160.9,849,103.9,1612,9,14,7,10,1,1246,19,1146.6,1,0,22,1419,1419,1,22
265.0,16:19:44,41.0,83.8,14129,68.9,847,130.4,1612,9,14,7,10,1,1257,19,1146.6,1,0,22,1428,1428,1,22
267.2,16:19:46,36.8,83.7,14122,73.0,848,142.5,1613,9,14,7,10,1,1269,19,1146.6,1,0,22,1433,1433,1,22
269.4,16:19:48,42.1,83.8,14138,105.0,848,137.0,1613,9,14,7,10,1,1280,19,1146.6,1,0,22,1447,1447,1,22
271.4,16:19:51,50.1,83.8,14139,163.0,849,120.7,1613,9,14,7,10,1,1292,19,1146.6,1,0,22,1482,1482,1,22
273.5,16:19:53,45.3,83.6,14107,123.7,849,135.2,1613,9,14,7,10,1,1304,19,1146.6,1,0,22,1506,1506,1,22
275.6,16:19:55,38.6,83.7,14115,67.8,848,143.8,1614,9,14,7,10,1,1315,19,1146.6,1,0,22,1511,1511,1,22
277.7,16:19:57,37.5,83.6,14104,76.4,850,134.0,1614,9,14,7,10,1,1327,19,1146.6,1,0,22,1517,1517,1,22
279.9,16:19:59,38.0,83.7,14109,74.2,849,141.1,1614,9,14,7,10,1,1338,19,1146.6,1,0,22,1522,1522,1,22
282.1,16:20:01,36.6,83.7,14109,59.1,849,130.1,1615,9,14,7,10,1,1350,19,1146.6,1,0,22,1526,1526,1,22
284.2,16:20:03,37.1,83.7,14124,131.9,857,134.2,1617,9,14,7,10,1,1352,19,1146.6,1,0,22,1529,1529,1,22
287.0,16:20:06,36.9,83.6,14107,149.0,854,133.1,1617,9,14,7,10,1,1353,20,1213.9,1,0,22,1530,1530,1,22
289.5,16:20:09,36.7,83.6,14106,152.7,853,127.3,1618,9,14,7,10,1,1354,21,1271.7,1,0,22,1532,1532,1,22
292.0,16:20:11,38.0,83.7,14110,142.1,855,145.2,1621,9,14,7,10,1,1355,22,1337.4,1,0,27,1534,1533,1,27
294.4,16:20:14,36.4,83.7,14121,141.6,856,133.7,1621,9,14,7,10,1,1356,23,1384.3,1,0,27,1536,1535,1,27
297.1,16:20:16,36.4,81.0,13662,117.1,856,138.9,1621,9,14,7,10,1,1357,24,1441.2,1,0,29,1537,1536,1,29
299.5,16:20:19,38.3,80.9,13648,138.6,853,137.1,1621,9,14,7,10,1,1362,25,1482.2,1,0,29,1539,1538,1,29
302.1,16:20:21,38.8,81.2,13699,134.9,854,144.6,1621,9,14,7,10,1,1374,25,1482.2,1,0,29,1540,1539,1,29
304.6,16:20:24,37.9,81.0,13660,87.4,854,146.1,1621,9,14,7,10,1,1385,25,1482.2,1,0,29,1544,1543,1,29
306.7,16:20:26,44.9,81.1,13676,115.8,854,120.5,1621,9,14,7,10,1,1396,25,1482.2,1,0,29,1566,1565,1,29
308.7,16:20:28,46.3,81.1,13686,169.3,854,103.6,1621,9,14,7,10,1,1407,25,1482.2,1,0,29,1602,1601,1,29
310.7,16:20:30,46.5,81.4,13734,178.2,854,84.1,1621,9,14,7,10,1,1419,25,1482.2,1,0,29,1636,1635,1,29
312.7,16:20:32,46.6,80.7,13617,127.4,854,102.7,1149,7,12,7,9,1,1430,25,1482.2,1,0,29,1660,1659,1,29
314.9,16:20:34,35.9,76.8,12955,85.5,855,122.0,1149,7,12,7,9,1,1442,25,1482.2,1,0,29,1666,1665,1,29
317.1,16:20:36,37.7,76.6,12913,72.4,858,132.3,1186,9,14,7,8,1,1453,25,1482.2,1,0,29,1672,1671,1,29
319.2,16:20:38,36.6,76.6,12925,56.1,860,152.7,1213,9,14,7,9,1,1463,25,1482.2,1,0,29,1676,1675,1,29
321.3,16:20:40,35.9,77.8,13127,69.1,859,149.2,1403,9,14,7,9,1,1474,25,1482.2,1,0,29,1681,1681,1,29
323.5,16:20:43,37.0,77.9,13131,67.8,860,152.1,1422,9,14,7,9,1,1486,25,1482.2,1,0,29,1686,1686,1,29
325.6,16:20:45,42.2,76.3,12876,57.3,860,130.0,1149,7,12,7,9,1,1497,25,1482.2,1,0,29,1692,1692,1,29
327.7,16:20:47,36.0,76.4,12879,92.4,859,123.1,1149,7,12,7,9,1,1509,25,1482.2,1,0,29,1699,1699,1,29
329.8,16:20:49,36.8,76.4,12890,88.5,859,122.5,1149,7,12,7,8,1,1521,25,1482.2,1,0,29,1707,1707,1,29
331.9,16:20:51,36.2,76.5,12904,77.7,858,142.0,1186,9,14,7,9,1,1532,25,1482.2,1,0,29,1714,1714,1,29
334.1,16:20:53,38.1,77.7,13107,68.7,860,175.1,1398,9,14,7,9,1,1544,25,1482.2,1,0,29,1719,1719,1,29
336.3,16:20:55,35.3,77.9,13133,50.1,859,134.3,1410,9,14,7,9,1,1555,25,1482.2,1,0,29,1724,1724,1,29
338.4,16:20:57,38.2,78.1,13166,57.0,859,149.1,1459,9,14,7,9,1,1566,25,1482.2,1,0,29,1728,1728,1,29
340.5,16:21:00,36.5,76.4,12880,57.8,859,132.3,1149,7,12,7,9,1,1577,25,1482.2,1,0,29,1732,1732,1,29
342.7,16:21:02,38.3,76.4,12882,73.3,858,120.9,1149,7,12,7,9,1,1589,25,1482.2,1,0,29,1737,1737,1,29
344.7,16:21:04,35.7,76.2,12851,60.4,860,112.0,1149,7,12,7,8,1,1600,25,1482.2,1,0,29,1741,1741,1,29
346.9,16:21:06,36.3,76.2,12852,75.2,860,136.3,1149,7,12,7,8,1,1611,25,1482.2,1,0,29,1747,1747,1,29
349.1,16:21:08,35.1,76.2,12856,76.0,859,122.6,1149,7,12,7,8,1,1622,25,1482.2,1,0,29,1753,1753,1,29
351.1,16:21:10,37.5,76.2,12853,80.5,859,126.2,1149,7,12,7,8,1,1632,25,1482.2,1,0,29,1759,1759,1,29
353.2,16:21:12,37.5,76.2,12851,67.7,857,129.5,1149,7,12,7,8,1,1644,25,1482.2,1,0,29,1764,1764,1,29
355.4,16:21:14,36.6,76.2,12850,92.4,860,107.2,1149,7,12,7,8,1,1655,25,1482.2,1,0,29,1771,1771,1,29
357.5,16:21:17,35.5,76.2,12849,98.1,859,121.9,1149,7,12,7,8,1,1666,25,1482.2,1,0,29,1778,1778,1,29
359.6,16:21:19,36.5,76.3,12865,99.1,861,131.2,1149,7,12,7,8,1,1677,25,1482.2,1,0,29,1786,1786,1,29
361.7,16:21:21,35.1,76.2,12853,101.0,860,121.2,1150,7,12,7,8,1,1687,25,1482.2,1,0,29,1794,1794,1,29
363.8,16:21:23,37.1,76.2,12846,81.8,859,113.7,1150,7,12,7,8,1,1699,25,1482.2,1,0,29,1800,1800,1,29
365.9,16:21:25,36.8,76.2,12846,83.5,861,123.0,1150,7,12,7,8,1,1710,25,1482.2,1,0,29,1805,1805,1,29
368.0,16:21:27,38.3,76.5,12895,65.1,823,126.5,1150,7,10,7,8,1,1722,25,1482.2,1,0,29,1810,1810,1,29
370.2,16:21:29,39.5,76.2,12851,80.3,839,110.5,1150,7,11,7,8,1,1733,25,1482.2,1,0,29,1816,1816,1,29
372.3,16:21:31,37.4,76.2,12855,76.0,860,119.3,1150,7,12,7,7,1,1745,25,1482.2,1,0,29,1821,1821,1,29
374.5,16:21:34,35.4,76.3,12864,93.4,859,125.5,1150,7,12,7,8,1,1756,25,1482.2,1,0,29,1828,1828,1,29
376.5,16:21:36,40.1,76.2,12857,81.3,860,119.2,1150,7,12,7,8,1,1767,25,1482.2,1,0,29,1834,1834,1,29
378.6,16:21:38,35.4,76.2,12846,71.5,860,126.0,1150,7,12,7,8,1,1779,25,1482.2,1,0,29,1839,1839,1,29
380.7,16:21:40,35.0,76.2,12847,78.1,859,132.0,1150,7,12,7,8,1,1791,25,1482.2,1,0,29,1845,1845,1,29
382.9,16:21:42,35.3,76.1,12836,90.0,860,115.5,1150,7,12,7,8,1,1802,25,1482.2,1,0,29,1852,1852,1,29
385.0,16:21:44,35.7,76.0,12827,81.4,860,116.6,1150,7,12,7,8,1,1814,25,1482.2,1,0,29,1858,1858,1,29
387.1,16:21:46,35.6,75.7,12769,93.8,860,119.6,1150,7,12,7,8,1,1825,25,1482.2,1,0,29,1866,1866,1,29
389.2,16:21:48,35.2,75.4,12726,90.9,860,131.9,1150,7,12,7,8,1,1836,25,1482.2,1,0,29,1873,1873,1,29
391.3,16:21:50,35.0,75.4,12709,83.9,860,123.2,1150,7,12,7,8,1,1848,25,1482.2,1,0,29,1880,1880,1,29
393.4,16:21:52,35.9,75.3,12708,64.9,860,128.0,1150,7,12,7,8,1,1860,25,1482.2,1,0,29,1885,1885,1,29
395.5,16:21:55,34.7,75.3,12708,76.3,859,118.5,1150,7,12,7,8,1,1871,25,1482.2,1,0,29,1891,1891,1,29
397.7,16:21:57,41.4,75.4,12722,124.1,859,94.0,1150,7,12,7,8,1,1882,25,1482.2,1,0,29,1914,1914,1,29
399.7,16:21:59,44.4,75.1,12673,163.0,860,74.1,1150,7,12,7,8,1,1894,25,1482.2,1,0,29,1951,1951,1,29
401.7,16:22:01,45.7,75.1,12671,136.0,860,62.6,1150,7,12,7,8,1,1905,25,1482.2,1,0,29,1987,1987,1,29
403.7,16:22:03,44.0,75.0,12645,175.3,860,64.1,1150,7,12,7,8,1,1918,25,1482.2,1,0,29,2021,2021,1,29
405.8,16:22:05,45.0,75.0,12654,165.3,860,67.1,1150,7,12,7,8,1,1929,25,1482.2,1,0,29,2054,2054,1,29
407.8,16:22:07,42.0,75.0,12643,116.9,862,101.9,1150,7,12,7,8,1,1941,25,1482.2,1,0,29,2081,2081,1,29
410.0,16:22:09,36.8,75.1,12662,92.2,860,125.2,1150,7,12,7,8,1,1952,25,1482.2,1,0,29,2089,2089,1,29
412.2,16:22:11,36.6,74.9,12636,86.5,860,127.0,1150,7,12,7,8,1,1964,25,1482.2,1,0,29,2097,2097,1,29
414.2,16:22:13,33.0,74.9,12641,103.4,860,115.7,1150,7,12,7,8,1,1975,25,1482.2,1,0,29,2105,2105,1,29
416.3,16:22:15,36.9,74.9,12641,82.3,860,126.0,1150,7,12,7,8,1,1987,25,1482.2,1,0,29,2112,2112,1,29
418.3,16:22:17,39.9,75.0,12656,60.7,860,131.1,1150,7,12,7,8,1,1998,25,1482.2,1,0,29,2117,2117,1,29
420.4,16:22:19,35.7,75.4,12725,67.3,861,122.1,1150,7,12,7,8,1,2010,25,1482.2,1,0,29,2123,2123,1,29
422.5,16:22:22,59.9,69.6,11746,152.7,861,26.2,402,3,8,7,4,1,2021,25,1482.2,1,0,29,2152,2152,1,29
424.5,16:22:24,37.5,69.4,11697,156.2,861,32.5,402,3,8,7,4,1,2033,25,1482.2,1,0,29,2183,2183,1,29
