t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
54.8,00:16:59,32.4,76.7,12929,14.5,619,47.0,390,3,10,7,3,1,158,0,0.0,1,0,17,0,0,1,17
56.9,00:17:02,38.8,76.7,12932,6.6,619,38.0,390,3,10,7,3,1,166,0,0.0,1,0,17,0,0,1,17
59.0,00:17:04,29.6,76.6,12927,5.4,619,37.0,390,3,10,7,3,1,174,0,0.0,1,0,17,0,0,1,17
61.0,00:17:06,34.4,76.7,12929,7.6,619,45.5,390,3,10,7,3,1,182,0,0.0,1,0,17,0,0,1,17
63.1,00:17:08,34.2,76.7,12929,12.9,619,47.6,390,3,10,7,3,1,190,0,0.0,1,0,17,0,0,1,17
65.2,00:17:10,31.9,76.7,12928,3.8,619,16.1,390,3,10,7,3,1,198,0,0.0,1,0,17,0,0,1,17
67.2,00:17:12,29.6,76.7,12930,10.8,619,17.7,390,3,10,7,3,1,206,0,0.0,1,0,17,0,0,1,17
69.2,00:17:14,32.0,76.6,12926,5.3,619,24.4,390,3,10,7,3,1,214,0,0.0,1,0,17,0,0,1,17
71.3,00:17:16,35.7,76.7,12939,2.9,619,36.7,390,3,10,7,3,1,223,0,0.0,1,0,17,0,0,1,17
73.4,00:17:18,34.1,76.8,12953,9.7,619,46.2,390,3,10,7,3,1,231,0,0.0,1,0,17,0,0,1,17
75.5,00:17:20,34.2,76.9,12962,6.7,619,59.5,463,7,14,7,5,1,239,0,0.0,1,0,17,0,0,1,17
77.6,00:17:22,36.7,80.7,13613,11.7,619,184.3,1037,7,14,7,6,1,248,0,0.0,1,0,17,0,0,1,17
79.8,00:17:24,36.0,82.1,13839,6.7,619,177.8,1126,7,14,7,6,1,255,0,0.0,1,0,17,0,0,1,17
81.9,00:17:27,36.6,82.1,13843,6.6,619,120.9,1126,7,14,7,7,1,264,0,0.0,1,0,17,0,0,1,17
84.0,00:17:29,34.1,82.1,13852,6.6,619,128.5,1126,7,14,7,7,1,272,0,0.0,1,0,17,0,0,1,17
86.1,00:17:31,34.5,82.1,13843,8.9,619,122.4,1126,7,14,7,7,1,280,0,0.0,1,0,17,0,0,1,17
88.2,00:17:33,36.3,81.6,13771,5.1,619,119.9,1126,7,14,7,7,1,288,0,0.0,1,0,17,0,0,1,17
90.4,00:17:35,36.2,81.5,13746,8.7,618,126.4,1127,7,14,7,7,1,297,0,0.0,1,0,17,0,0,1,17
92.5,00:17:37,35.6,81.4,13732,10.4,619,130.4,1127,7,14,7,7,1,305,0,0.0,1,0,17,0,0,1,17
94.6,00:17:39,33.3,82.1,13844,12.5,619,125.7,1127,7,14,7,7,1,313,0,0.0,1,0,17,0,0,1,17
96.7,00:17:41,35.3,81.6,13758,5.8,619,124.0,1200,11,18,7,7,1,322,0,0.0,1,0,17,0,0,1,17
98.8,00:17:43,37.2,83.3,14052,7.6,619,202.1,1455,11,18,7,9,1,329,0,0.0,1,0,17,0,0,1,17
100.9,00:17:46,39.7,84.3,14216,8.5,619,195.0,1664,11,18,7,9,1,338,0,0.0,1,0,17,0,0,1,17
103.1,00:17:48,37.0,86.9,14654,5.7,619,119.9,1128,7,14,7,9,1,346,0,0.0,1,0,17,0,0,1,17
105.3,00:17:50,36.4,80.3,13535,7.5,619,116.1,1128,7,14,7,7,1,354,0,0.0,1,0,17,0,0,1,17
107.4,00:17:52,34.8,80.4,13553,7.2,619,124.6,1127,7,14,7,7,1,363,0,0.0,1,0,17,0,0,1,17
109.5,00:17:54,33.7,80.3,13541,9.6,619,119.9,1127,7,14,7,7,1,371,0,0.0,1,0,17,0,0,1,17
111.7,00:17:56,35.7,80.4,13558,9.3,619,121.7,1127,7,14,7,7,1,380,0,0.0,1,0,17,0,0,1,17
113.8,00:17:58,35.9,80.3,13549,9.5,619,122.8,1128,7,14,7,7,1,388,0,0.0,1,0,17,0,0,1,17
116.0,00:18:01,38.4,80.3,13551,9.5,619,118.0,1128,7,14,7,7,1,397,0,0.0,1,0,17,0,0,1,17
118.1,00:18:03,35.6,80.3,13538,6.7,618,132.7,1128,7,14,7,7,1,405,0,0.0,1,0,17,0,0,1,17
120.2,00:18:05,37.7,80.3,13552,9.9,618,120.1,1128,7,14,7,7,1,413,0,0.0,1,0,17,0,0,1,17
122.4,00:18:07,37.9,80.3,13545,8.7,618,125.7,1128,7,14,7,7,1,421,0,0.0,1,0,17,0,0,1,17
124.5,00:18:09,34.3,80.3,13538,5.9,619,122.0,1128,7,14,7,7,1,429,0,0.0,1,0,17,0,0,1,17
126.7,00:18:11,37.3,80.4,13564,10.2,584,120.5,1128,7,12,7,7,1,437,0,0.0,1,0,17,0,0,1,17
128.8,00:18:13,35.2,80.4,13558,12.6,620,126.0,1128,7,14,7,7,1,445,0,0.0,1,0,17,0,0,1,17
130.9,00:18:16,35.2,80.3,13549,7.4,621,129.6,1128,7,14,7,7,1,453,0,0.0,1,0,17,0,0,1,17
133.0,00:18:18,34.8,80.4,13560,7.6,621,124.3,1128,7,14,7,7,1,462,0,0.0,1,0,17,0,0,1,17
135.1,00:18:20,39.1,80.3,13552,8.0,621,120.7,1128,7,14,7,7,1,470,0,0.0,1,0,17,0,0,1,17
137.2,00:18:22,36.7,80.4,13558,8.7,621,125.6,1128,7,14,7,7,1,478,0,0.0,1,0,17,0,0,1,17
139.4,00:18:24,36.2,80.4,13556,10.0,621,125.3,1128,7,14,7,7,1,486,0,0.0,1,0,17,0,0,1,17
141.6,00:18:26,31.6,80.5,13569,5.0,621,123.1,1128,7,14,7,7,1,494,0,0.0,1,0,17,0,0,1,17
143.7,00:18:28,35.6,80.7,13617,7.9,621,77.5,802,7,14,7,7,1,502,0,0.0,1,0,17,0,0,1,17
145.8,00:18:31,35.5,79.8,13464,6.1,621,134.5,1031,7,14,7,9,1,510,0,0.0,1,0,17,0,0,1,17
147.9,00:18:33,36.2,80.5,13570,15.6,621,78.9,760,5,12,7,7,1,519,0,0.0,1,0,17,0,0,1,17
150.1,00:18:35,35.0,78.4,13216,9.9,621,84.6,761,5,12,7,6,1,527,0,0.0,1,0,17,0,0,1,17
152.2,00:18:37,33.4,78.2,13195,9.2,621,89.3,760,5,12,7,6,1,536,0,0.0,1,0,17,0,0,1,17
154.4,00:18:39,34.5,78.1,13169,9.6,621,82.4,760,5,12,7,6,1,544,0,0.0,1,0,17,0,0,1,17
156.5,00:18:41,35.6,78.1,13165,12.8,621,78.9,760,5,12,7,6,1,552,0,0.0,1,0,17,0,0,1,17
158.6,00:18:43,35.1,78.1,13170,8.3,621,91.0,760,5,12,7,6,1,560,0,0.0,1,0,17,0,0,1,17
160.7,00:18:45,31.4,78.2,13184,8.9,621,81.1,760,5,12,7,6,1,569,0,0.0,1,0,17,0,0,1,17
162.8,00:18:47,36.2,78.1,13170,10.3,621,90.5,760,5,12,7,6,1,577,0,0.0,1,0,17,0,0,1,17
164.9,00:18:50,35.7,78.4,13222,5.9,621,94.2,797,7,14,7,6,1,585,0,0.0,1,0,17,0,0,1,17
167.0,00:18:52,37.9,80.9,13638,5.9,621,165.7,1126,7,14,7,8,1,593,0,0.0,1,0,17,0,0,1,17
169.1,00:18:54,36.4,80.7,13620,10.6,621,111.7,1129,7,14,7,7,1,601,0,0.0,1,0,17,0,0,1,17
171.2,00:18:56,37.5,80.7,13607,14.9,621,116.8,1129,7,14,7,7,1,610,0,0.0,1,0,17,0,0,1,17
173.4,00:18:58,37.9,80.2,13533,10.4,621,124.3,1129,7,14,7,7,1,619,0,0.0,1,0,17,0,0,1,17
175.7,00:19:00,35.3,80.3,13547,6.7,621,122.2,1166,9,16,7,7,1,627,0,0.0,1,0,17,0,0,1,17
177.8,00:19:02,35.4,81.9,13811,6.6,621,177.3,1405,9,16,7,8,1,635,0,0.0,1,0,17,0,0,1,17
179.9,00:19:05,37.2,80.2,13530,10.3,621,124.8,1166,9,16,7,8,1,643,0,0.0,1,0,17,0,0,1,17
182.0,00:19:07,35.6,81.7,13786,29.4,626,170.2,1407,9,16,7,8,1,651,0,0.0,1,0,18,0,0,1,18
184.2,00:19:09,37.8,84.6,14262,34.5,636,162.7,1592,9,16,7,9,1,658,0,0.0,1,0,17,0,0,1,17
186.5,00:19:11,40.8,84.5,14247,4.2,636,143.3,1592,9,16,7,9,1,666,0,0.0,1,0,17,0,0,1,17
188.6,00:19:13,37.9,84.4,14243,11.8,636,136.9,1592,9,16,7,9,1,674,0,0.0,1,0,17,0,0,1,17
190.7,00:19:15,38.3,84.4,14232,10.9,636,140.9,1581,9,16,7,9,1,683,0,0.0,1,0,18,0,0,1,18
192.9,00:19:18,36.8,84.8,14302,124.4,640,145.4,1581,9,16,7,9,1,684,0,0.0,1,0,17,0,0,1,17
195.6,00:19:20,36.9,84.3,14224,145.3,641,126.5,1581,9,16,7,9,1,688,2,2132.4,1,0,17,0,0,1,17
198.1,00:19:23,35.9,84.3,14218,168.5,642,141.6,1582,9,16,7,9,1,696,2,2132.4,1,0,21,0,0,1,21
200.6,00:19:25,38.6,84.3,14211,131.6,641,148.3,1582,9,16,7,9,1,701,2,2132.4,1,0,17,0,0,1,17
203.0,00:19:28,38.1,84.3,14211,153.4,642,138.9,1582,9,16,7,9,1,703,4,1858.2,1,0,17,0,0,1,17
205.3,00:19:30,36.0,84.3,14217,166.9,642,132.1,1582,9,16,7,9,1,711,4,1858.2,1,0,18,0,0,1,18
207.7,00:19:32,34.5,84.2,14198,131.5,641,143.0,1582,9,16,7,9,1,716,4,1858.2,1,0,17,0,0,1,17
210.0,00:19:35,38.0,84.1,14191,156.4,640,147.8,1582,9,16,7,9,1,720,6,1717.8,1,0,17,0,0,1,17
212.3,00:19:37,43.3,84.2,14197,189.5,640,135.5,1582,9,16,7,9,1,727,6,1717.8,1,0,17,0,0,1,17
214.3,00:19:39,47.2,84.2,14194,14.5,641,117.8,1582,9,16,7,9,1,736,6,1717.8,1,0,17,0,0,1,17
216.3,00:19:41,37.7,84.2,14202,9.8,640,136.8,1582,9,16,7,9,1,744,6,1717.8,1,0,17,0,0,1,17
218.6,00:19:43,36.5,84.3,14221,8.9,641,153.9,1582,9,16,7,9,1,752,6,1717.8,1,0,17,0,0,1,17
220.7,00:19:45,38.2,84.3,14214,3.6,640,145.3,1582,9,16,7,9,1,760,6,1717.8,1,0,17,0,0,1,17
222.8,00:19:47,35.3,84.3,14215,10.4,640,139.3,1582,9,16,7,9,1,768,6,1717.8,1,0,18,0,0,1,18
224.9,00:19:50,40.7,84.2,14198,10.4,603,134.4,1583,9,14,7,9,1,777,6,1717.8,1,0,16,0,0,0,16
227.0,00:19:52,39.1,84.2,14198,7.2,604,145.8,1583,9,14,7,9,1,785,6,1717.8,1,0,16,0,0,0,16
229.1,00:19:54,37.9,83.9,14159,5.1,604,140.2,1583,9,14,7,9,1,793,6,1717.8,1,0,16,0,0,0,16
231.3,00:19:56,37.7,83.7,14116,7.9,604,135.6,1583,9,14,7,9,1,802,6,1717.8,1,0,16,0,0,0,16
233.5,00:19:58,36.3,81.1,13679,5.1,553,96.5,1214,7,10,7,9,0,0,0,0.0,0,0,14,0,0,0,14
235.6,00:20:00,35.3,80.3,13546,2.2,553,104.4,1214,7,10,7,7,0,0,0,0.0,0,0,14,0,0,0,14
237.7,00:20:02,39.2,80.0,13500,94.3,593,103.3,1250,9,14,7,7,1,0,0,0.0,0,0,17,0,0,0,17
240.1,00:20:05,44.7,80.1,13517,247.6,588,112.4,1283,9,14,7,8,1,0,0,0.0,0,0,16,0,0,0,16
242.1,00:20:07,41.3,81.3,13707,5.4,600,115.0,1556,9,14,7,9,1,4,0,0.0,1,0,16,0,0,0,16
244.2,00:20:09,41.3,81.0,13661,1.5,601,104.9,1556,9,14,7,8,1,12,0,0.0,1,0,16,0,0,0,16
246.2,00:20:11,39.0,80.9,13641,5.4,601,97.3,1556,9,14,7,8,1,20,0,0.0,1,0,16,0,0,0,16
248.2,00:20:13,40.8,79.7,13435,6.9,600,124.9,1553,9,14,7,8,1,28,0,0.0,1,0,16,0,0,0,16
250.3,00:20:15,39.9,79.8,13456,4.6,600,131.3,1553,9,14,7,8,1,36,0,0.0,1,0,16,0,0,0,16
252.3,00:20:17,41.2,79.8,13461,8.0,601,127.7,1553,9,14,7,8,1,44,0,0.0,1,0,16,0,0,0,16
254.5,00:20:19,36.5,79.7,13450,11.4,601,138.7,1553,9,14,7,8,1,53,0,0.0,1,0,17,0,0,0,17
256.7,00:20:21,37.2,79.8,13459,13.1,601,138.9,1553,9,14,7,9,1,61,0,0.0,1,0,17,0,0,1,17
258.8,00:20:23,37.1,79.7,13444,10.9,636,149.2,1554,9,16,7,9,1,69,0,0.0,1,0,17,0,0,1,17
260.9,00:20:26,35.9,79.7,13440,8.1,637,137.6,1554,9,16,7,9,1,77,0,0.0,1,0,17,0,0,1,17
263.1,00:20:28,36.0,79.8,13457,4.4,637,149.6,1554,9,16,7,9,1,86,0,0.0,1,0,17,0,0,1,17
265.2,00:20:30,36.2,79.8,13462,11.7,637,140.1,1554,9,16,7,9,1,94,0,0.0,1,0,17,0,0,1,17
267.3,00:20:32,37.1,79.8,13466,5.6,637,129.5,1554,9,16,7,9,1,102,0,0.0,1,0,17,0,0,1,17
269.6,00:20:34,37.6,80.5,13575,9.6,638,150.7,1554,9,16,7,9,1,110,0,0.0,1,0,17,0,0,1,17
271.8,00:20:37,39.3,80.5,13579,21.8,640,150.1,1554,9,16,7,9,1,118,0,0.0,1,0,18,0,0,1,18
274.0,00:20:39,37.6,80.5,13580,24.8,647,151.0,1554,9,16,7,9,1,126,0,0.0,1,0,18,0,0,1,18
276.1,00:20:41,36.3,80.6,13591,10.6,663,137.1,1554,9,16,7,9,1,134,0,0.0,1,0,17,0,0,1,17
278.3,00:20:43,36.3,80.7,13614,10.7,662,141.1,1554,9,16,7,9,1,143,0,0.0,1,0,17,0,0,1,17
280.5,00:20:45,37.7,80.6,13594,9.4,686,145.5,1554,9,16,7,9,1,151,0,0.0,1,0,17,0,0,1,17
282.7,00:20:47,37.1,80.7,13603,11.8,689,147.3,1554,9,16,7,10,1,159,0,0.0,1,0,17,0,0,1,17
284.8,00:20:49,37.0,80.8,13624,9.7,689,137.5,1554,9,16,7,10,1,168,0,0.0,1,0,17,0,0,1,17
286.9,00:20:52,37.0,80.9,13638,9.6,689,141.4,1554,9,16,7,10,1,176,0,0.0,1,0,17,0,0,1,17
289.0,00:20:54,35.9,80.8,13633,8.8,689,154.0,1554,9,16,7,10,1,184,0,0.0,1,0,17,0,0,1,17
291.2,00:20:56,33.7,80.9,13641,14.5,689,125.6,1554,9,16,7,10,1,192,0,0.0,1,0,17,0,0,1,17
293.3,00:20:58,36.3,80.9,13638,7.6,689,144.2,1554,9,16,7,10,1,200,0,0.0,1,0,17,0,0,1,17
295.3,00:21:00,38.8,80.8,13633,8.3,689,142.3,1554,9,16,7,10,1,208,0,0.0,1,0,17,0,0,1,17
297.4,00:21:02,42.6,80.9,13651,9.2,689,144.1,1554,9,16,7,10,1,216,0,0.0,1,0,17,0,0,1,17
299.4,00:21:04,38.4,80.9,13644,10.7,689,120.8,1554,9,16,7,10,1,224,0,0.0,1,0,17,0,0,1,17
301.5,00:21:06,41.2,80.9,13650,8.5,690,126.5,1554,9,16,7,10,1,232,0,0.0,1,0,17,0,0,1,17
303.5,00:21:08,35.8,80.9,13649,10.7,689,115.6,1555,9,16,7,10,1,240,0,0.0,1,0,17,0,0,1,17
305.6,00:21:10,37.7,80.9,13644,11.5,689,98.0,1555,9,16,7,10,1,248,0,0.0,1,0,17,0,0,1,17
307.6,00:21:12,37.2,80.9,13649,3.8,689,125.1,1555,9,16,7,10,1,257,0,0.0,1,0,17,0,0,1,17
309.7,00:21:14,35.7,80.9,13651,5.8,690,130.8,1555,9,16,7,10,1,265,0,0.0,1,0,17,0,0,1,17
311.8,00:21:16,37.5,80.9,13651,12.4,689,156.2,1555,9,16,7,10,1,272,0,0.0,1,0,17,0,0,1,17
313.9,00:21:19,38.3,81.1,13687,10.3,689,144.3,1555,9,16,7,10,1,281,0,0.0,1,0,17,0,0,1,17
316.0,00:21:21,36.7,81.7,13777,9.4,691,128.1,1555,9,16,7,10,1,288,0,0.0,1,0,17,0,0,1,17
318.4,00:21:23,39.2,81.4,13735,15.4,690,135.8,1555,9,16,7,10,1,297,0,0.0,1,0,17,0,0,1,17
320.6,00:21:25,37.5,81.4,13726,10.4,689,134.5,1555,9,16,7,10,1,305,0,0.0,1,0,17,0,0,1,17
322.7,00:21:27,36.1,81.3,13711,13.3,689,140.5,1555,9,16,7,10,1,313,0,0.0,1,0,17,0,0,1,17
324.8,00:21:29,36.3,81.3,13715,7.9,690,130.2,1555,9,16,7,10,1,321,0,0.0,1,0,17,0,0,1,17
327.0,00:21:32,39.5,81.8,13789,7.1,690,146.2,1555,9,16,7,10,1,329,0,0.0,1,0,17,0,0,1,17
329.1,00:21:34,38.3,81.4,13729,11.9,736,151.1,1556,9,18,7,10,1,337,0,0.0,1,0,18,0,0,1,18
331.3,00:21:36,38.7,81.7,13776,43.8,737,129.1,1555,9,18,7,10,1,346,0,0.0,1,0,18,0,0,1,18
333.3,00:21:38,39.3,81.5,13752,10.2,737,140.8,1555,9,18,7,10,1,354,0,0.0,1,0,18,0,0,1,18
335.5,00:21:40,37.9,81.4,13734,14.0,738,141.7,1555,9,18,7,10,1,362,0,0.0,1,0,18,0,0,1,18
337.7,00:21:42,38.7,81.4,13735,18.8,738,151.2,1555,9,18,7,10,1,371,0,0.0,1,0,18,0,0,1,18
339.9,00:21:45,38.0,81.4,13736,11.7,738,138.8,1555,9,18,7,10,1,379,0,0.0,1,0,18,0,0,1,18
342.0,00:21:47,37.5,81.4,13734,8.7,738,138.3,1555,9,18,7,10,1,387,0,0.0,1,0,18,0,0,1,18
344.1,00:21:49,38.7,81.4,13731,16.9,738,151.9,1556,9,18,7,10,1,395,0,0.0,1,0,18,0,0,1,18
346.2,00:21:51,36.1,81.3,13717,9.5,738,146.0,1556,9,18,7,10,1,403,0,0.0,1,0,18,0,0,1,18
348.4,00:21:53,38.7,81.4,13722,8.8,738,127.3,1556,9,18,7,10,1,411,0,0.0,1,0,18,0,0,1,18
350.5,00:21:55,37.8,81.3,13711,8.6,738,149.7,1556,9,18,7,10,1,419,0,0.0,1,0,18,0,0,1,18
352.7,00:21:57,36.2,81.3,13715,8.1,689,144.8,1556,9,16,7,10,1,427,0,0.0,1,0,17,0,0,1,17
354.8,00:21:59,37.5,81.3,13711,9.7,690,144.1,1556,9,16,7,10,1,435,0,0.0,1,0,17,0,0,1,17
357.0,00:22:02,38.2,81.3,13715,4.9,690,141.1,1556,9,16,7,10,1,444,0,0.0,1,0,17,0,0,1,17
359.1,00:22:04,37.8,81.3,13714,13.0,689,147.6,1556,9,16,7,10,1,452,0,0.0,1,0,17,0,0,1,17
361.2,00:22:06,38.3,81.3,13708,11.8,689,149.4,1556,9,16,7,10,1,460,0,0.0,1,0,17,0,0,1,17
363.3,00:22:08,41.4,81.4,13722,14.9,689,130.7,1556,9,16,7,10,1,468,0,0.0,1,0,17,0,0,1,17
365.4,00:22:10,37.9,80.9,13651,7.7,690,139.0,1105,7,14,7,9,1,476,0,0.0,1,0,17,0,0,1,17
367.6,00:22:12,36.1,77.3,13045,10.0,689,136.1,1147,9,16,7,9,1,485,0,0.0,1,0,17,0,0,1,17
369.8,00:22:14,38.6,78.2,13184,7.4,689,178.3,1372,9,16,7,9,1,493,0,0.0,1,0,17,0,0,1,17
371.9,00:22:17,36.0,76.7,12939,6.6,689,122.9,1105,7,14,7,8,1,501,0,0.0,1,0,17,0,0,1,17
374.0,00:22:19,39.3,76.5,12908,7.1,648,130.2,1105,7,14,7,8,1,509,0,0.0,1,0,17,0,0,1,17
376.3,00:22:21,37.2,76.5,12900,6.6,648,120.0,1105,7,14,7,8,1,517,0,0.0,1,0,17,0,0,1,17
378.3,00:22:23,41.1,76.5,12910,4.6,648,99.7,1105,7,14,7,8,1,525,0,0.0,1,0,17,0,0,1,17
380.4,00:22:25,43.2,76.6,12916,7.6,648,97.1,1105,7,14,7,8,1,533,0,0.0,1,0,17,0,0,1,17
382.5,00:22:27,39.3,71.6,12068,6.7,649,41.8,402,5,12,7,8,1,541,0,0.0,1,0,17,0,0,1,17
384.6,00:22:29,36.4,71.6,12081,6.1,649,55.4,407,5,12,7,5,1,549,0,0.0,1,0,17,0,0,1,17
386.6,00:22:31,38.5,73.8,12445,6.9,648,157.1,731,5,12,7,5,1,557,0,0.0,1,0,17,0,0,1,17
388.9,00:22:34,37.0,73.8,12445,12.8,649,86.5,730,5,12,7,6,1,565,0,0.0,1,0,17,0,0,1,17
391.0,00:22:36,36.4,73.8,12446,7.3,649,85.0,769,7,14,7,7,1,574,0,0.0,1,0,17,0,0,1,17
393.1,00:22:38,39.8,76.6,12923,4.6,649,125.6,1105,7,14,7,8,1,582,0,0.0,1,0,17,0,0,1,17
395.2,00:22:40,38.6,76.7,12935,7.7,649,88.1,1105,7,14,7,8,1,590,0,0.0,1,0,17,0,0,1,17
397.2,00:22:42,35.6,76.7,12929,6.2,649,64.8,1105,7,14,7,8,1,598,0,0.0,1,0,17,0,0,1,17
399.2,00:22:44,35.8,76.6,12922,3.9,649,62.5,1105,7,14,7,8,1,606,0,0.0,1,0,17,0,0,1,17
401.3,00:22:46,33.4,76.6,12925,6.2,649,58.4,1105,7,14,7,8,1,614,0,0.0,1,0,17,0,0,1,17
403.3,00:22:48,37.4,76.7,12930,7.0,649,71.2,1105,7,14,7,8,1,622,0,0.0,1,0,17,0,0,1,17
405.4,00:22:50,38.9,76.6,12927,4.7,649,83.2,1105,7,14,7,8,1,630,0,0.0,1,0,17,0,0,1,17
407.4,00:22:52,39.0,76.9,12977,4.2,649,105.1,1105,7,14,7,8,1,638,0,0.0,1,0,17,0,0,1,17
409.6,00:22:54,36.6,76.9,12978,9.1,649,106.6,1105,7,14,7,8,1,646,0,0.0,1,0,17,0,0,1,17
411.7,00:22:56,34.1,77.0,12995,11.2,649,141.2,1106,7,14,7,8,1,653,0,0.0,1,0,17,0,0,1,17
413.8,00:22:58,38.1,77.0,12988,11.8,649,123.1,1106,7,14,7,8,1,661,0,0.0,1,0,17,0,0,1,17
415.9,00:23:01,37.4,77.0,12985,10.6,649,119.3,1106,7,14,7,8,1,670,0,0.0,1,0,17,0,0,1,17
417.9,00:23:03,38.6,77.0,12984,13.5,649,118.6,1106,7,14,7,8,1,677,0,0.0,1,0,17,0,0,1,17
420.0,00:23:05,35.7,76.9,12976,9.5,649,126.7,1106,7,14,7,8,1,685,0,0.0,1,0,17,0,0,1,17
422.1,00:23:07,37.5,77.1,12999,21.3,647,122.8,1106,7,14,7,8,1,694,0,0.0,1,0,17,0,0,1,17
424.3,00:23:09,37.2,82.5,13912,7.4,647,128.6,1106,7,14,7,8,1,702,0,0.0,1,0,17,0,0,1,17
426.4,00:23:11,37.5,82.5,13922,9.1,648,118.0,1106,7,14,7,8,1,711,0,0.0,1,0,17,0,0,1,17
428.6,00:23:13,36.8,82.5,13918,9.9,648,136.3,1106,7,14,7,8,1,719,0,0.0,1,0,17,0,0,1,17
430.8,00:23:15,38.0,82.5,13912,8.2,648,112.9,1106,7,14,7,8,1,727,0,0.0,1,0,17,0,0,1,17
432.9,00:23:18,37.6,82.5,13917,6.6,648,126.1,1106,7,14,7,8,1,735,0,0.0,1,0,17,0,0,1,17
435.0,00:23:20,38.3,82.4,13902,7.3,648,126.7,1106,7,14,7,8,1,743,0,0.0,1,0,17,0,0,1,17
437.2,00:23:22,36.9,77.0,12991,10.3,648,122.3,1107,7,14,7,8,1,751,0,0.0,1,0,17,0,0,1,17
439.3,00:23:24,39.6,77.0,12993,13.9,647,129.4,1106,7,14,7,8,1,759,0,0.0,1,0,17,0,0,1,17
