t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
147.9,14:02:16,34.4,56.9,9593,81.6,818,8.2,98,3,6,7,3,0,0,0,0.0,0,0,20,807,807,1,20
150.0,14:02:18,35.0,63.0,10630,66.6,817,39.6,311,3,6,7,4,0,0,0,0.0,0,0,20,813,813,1,20
152.1,14:02:20,35.5,63.1,10640,72.2,818,9.0,315,3,6,7,4,0,0,0,0.0,0,0,20,819,819,1,20
154.2,14:02:22,36.0,59.4,10019,82.9,816,4.4,65,3,6,7,4,0,0,0,0.0,0,0,20,826,826,1,20
156.3,14:02:24,33.6,56.6,9554,76.2,816,11.0,75,3,6,7,3,0,0,0,0.0,0,0,20,832,832,1,20
158.4,14:02:26,34.5,58.2,9812,72.6,816,50.4,213,3,6,7,3,0,0,0,0.0,0,0,20,837,837,1,20
160.5,14:02:28,34.7,63.0,10622,82.5,817,17.8,316,3,6,7,4,0,0,0,0.0,0,0,20,844,844,1,20
162.6,14:02:30,36.2,63.0,10620,76.0,815,7.5,316,3,6,7,4,0,0,0,0.0,0,0,20,850,850,1,20
164.7,14:02:32,35.0,58.1,9801,70.0,818,3.7,67,3,6,7,4,0,0,0,0.0,0,0,20,856,856,1,20
166.9,14:02:35,36.8,56.7,9569,69.7,816,25.2,113,3,6,7,3,0,0,0,0.0,0,0,20,862,862,1,20
169.0,14:02:37,34.6,62.9,10607,78.7,818,37.8,317,3,6,7,3,0,0,0,0.0,0,0,20,868,868,1,20
171.1,14:02:39,35.0,63.0,10624,78.3,818,7.5,317,3,6,7,4,0,0,0,0.0,0,0,20,875,875,1,20
173.2,14:02:41,34.0,63.0,10627,66.1,818,8.3,317,3,6,7,4,0,0,0,0.0,0,0,20,881,881,1,20
175.3,14:02:43,35.3,56.4,9517,73.4,818,2.2,24,1,4,7,2,0,0,0,0.0,0,0,20,887,887,1,20
177.4,14:02:45,34.5,56.4,9512,97.2,818,0.8,24,1,4,7,2,0,0,0,0.0,0,0,20,893,893,1,20
179.5,14:02:47,34.2,56.4,9519,99.7,818,5.2,67,3,6,7,2,0,0,0,0.0,0,0,20,900,900,1,20
181.6,14:02:49,35.1,56.9,9591,80.3,818,40.6,159,3,6,7,3,0,0,0,0.0,0,0,20,906,906,1,20
183.7,14:02:51,34.0,56.3,9487,74.8,818,1.5,24,1,4,7,2,0,0,0,0.0,0,0,20,912,912,1,20
185.7,14:02:53,56.9,56.3,9490,103.3,818,0.0,24,1,4,7,2,0,0,0,0.0,0,0,20,931,931,1,20
187.8,14:02:56,72.6,56.3,9491,149.9,818,1.5,24,1,4,7,2,0,0,0,0.0,0,0,20,960,960,1,20
189.8,14:02:58,74.5,56.2,9479,147.9,818,0.8,24,1,4,7,2,0,0,0,0.0,0,0,20,990,990,1,20
191.8,14:03:00,60.7,56.2,9484,129.6,818,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1013,1013,1,20
193.9,14:03:02,36.5,56.2,9474,83.8,818,2.2,25,1,4,7,2,0,0,0,0.0,0,0,20,1020,1020,1,20
196.0,14:03:04,36.5,56.2,9476,82.0,816,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1027,1027,1,20
198.1,14:03:06,34.5,56.1,9469,79.5,817,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1033,1033,1,20
200.2,14:03:08,34.5,56.1,9460,92.2,816,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1040,1040,1,20
202.3,14:03:10,33.4,56.1,9469,91.6,818,0.0,25,1,4,7,2,0,0,0,0.0,0,0,20,1047,1047,1,20
204.4,14:03:12,34.2,56.1,9468,92.5,815,2.2,25,1,4,7,2,0,0,0,0.0,0,0,20,1054,1054,1,20
206.5,14:03:14,36.9,56.1,9465,70.2,817,0.8,25,1,4,7,2,0,0,0,0.0,0,0,20,1060,1060,1,20
208.6,14:03:16,37.8,56.4,9508,120.5,817,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1068,1068,1,20
210.7,14:03:18,38.2,56.1,9466,82.1,817,0.7,25,1,4,7,2,0,0,0,0.0,0,0,20,1075,1075,1,20
212.8,14:03:21,39.4,56.1,9470,83.4,816,0.8,25,1,4,7,2,0,0,0,0.0,0,0,20,1081,1081,1,20
214.9,14:03:23,35.1,56.1,9459,98.9,817,2.2,25,1,4,7,2,0,0,0,0.0,0,0,20,1088,1088,1,20
217.0,14:03:25,36.2,56.1,9457,88.7,818,2.3,25,1,4,7,2,0,0,0,0.0,0,0,20,1095,1095,1,20
219.0,14:03:27,36.6,56.1,9455,80.5,817,2.2,25,1,4,7,2,0,0,0,0.0,0,0,20,1102,1102,1,20
221.2,14:03:29,33.9,56.0,9453,87.0,816,0.0,25,1,4,7,2,0,0,0,0.0,0,0,20,1109,1109,1,20
223.2,14:03:31,35.5,56.1,9457,90.4,817,1.5,25,1,4,7,2,0,0,0,0.0,0,0,20,1116,1116,1,20
225.3,14:03:33,34.9,56.1,9460,59.1,818,1.5,25,1,4,7,2,0,0,0,0.0,0,0,20,1122,1122,1,20
227.4,14:03:35,36.0,56.1,9454,82.8,816,1.5,67,3,6,7,2,0,0,0,0.0,0,0,20,1129,1129,1,20
229.5,14:03:37,36.7,56.3,9497,93.6,818,29.2,120,3,6,7,3,0,0,0,0.0,0,0,20,1136,1136,1,20
231.6,14:03:39,40.6,56.0,9451,64.4,818,2.2,25,1,4,7,2,0,0,0,0.0,0,0,20,1142,1142,1,20
233.7,14:03:41,34.0,56.1,9467,82.7,817,4.5,110,5,8,7,2,0,0,0,0.0,0,0,20,1148,1148,1,20
235.8,14:03:43,35.9,66.2,11160,74.5,818,67.1,589,5,8,7,4,0,0,0,0.0,0,0,20,1154,1154,1,20
237.9,14:03:46,36.9,68.0,11470,103.9,818,24.3,609,5,8,7,6,0,0,0,0.0,0,0,20,1161,1161,1,20
240.0,14:03:48,36.9,67.9,11461,75.7,818,28.5,609,5,8,7,6,0,0,0,0.0,0,0,20,1167,1167,1,20
242.1,14:03:50,38.3,58.8,9912,76.7,821,5.8,112,5,8,7,6,0,0,0,0.0,0,0,20,1173,1172,1,20
244.2,14:03:52,38.3,56.5,9529,60.6,775,41.9,207,5,6,7,4,0,0,0,0.0,0,0,20,1178,1178,1,20
246.3,14:03:54,38.1,57.9,9759,60.5,818,42.0,289,6,9,7,4,0,0,0,0.0,0,0,20,1184,1184,1,20
248.5,14:03:56,34.9,56.0,9452,87.7,817,3.7,163,5,8,7,2,0,0,0,0.0,0,0,20,1190,1190,1,20
250.6,14:03:58,37.8,55.9,9436,89.2,819,1.5,26,1,4,7,2,0,0,0,0.0,0,0,20,1196,1196,1,20
252.7,14:04:00,34.6,55.9,9433,87.9,818,0.8,26,1,4,7,2,0,0,0,0.0,0,0,20,1204,1204,1,20
254.8,14:04:03,32.9,55.9,9430,99.3,817,0.0,26,1,4,7,2,0,0,0,0.0,0,0,20,1212,1212,1,20
256.9,14:04:05,34.3,56.0,9447,80.8,818,0.7,26,1,4,7,2,0,0,0,0.0,0,0,20,1219,1219,1,20
259.0,14:04:07,34.0,55.9,9429,69.2,818,2.2,26,1,4,7,2,0,0,0,0.0,0,0,20,1225,1225,1,20
261.1,14:04:09,36.3,55.9,9434,73.2,817,1.5,26,1,4,7,2,0,0,0,0.0,0,0,20,1231,1231,1,20
263.2,14:04:11,33.9,56.0,9438,79.9,822,1.5,26,1,4,7,2,0,0,0,0.0,0,0,20,1237,1236,1,20
265.3,14:04:13,35.5,56.0,9445,81.7,818,3.7,112,5,8,7,2,0,0,0,0.0,0,0,20,1244,1244,1,20
267.4,14:04:15,34.1,56.3,9491,84.5,819,28.7,229,5,8,7,2,0,0,0,0.0,0,0,20,1250,1250,1,20
269.5,14:04:17,39.2,68.9,11617,71.9,816,45.7,613,5,8,7,4,0,0,0,0.0,0,0,20,1257,1257,1,20
271.6,14:04:19,36.6,68.8,11607,65.6,819,21.6,613,5,8,7,6,0,0,0,0.0,0,0,20,1263,1263,1,20
273.7,14:04:21,35.5,68.8,11603,66.8,819,17.8,613,5,8,7,6,0,0,0,0.0,0,0,20,1269,1269,1,20
275.8,14:04:24,37.1,68.8,11609,68.8,819,17.9,613,5,8,7,6,0,0,0,0.0,0,0,20,1275,1275,1,20
277.9,14:04:26,35.4,68.8,11603,92.2,819,17.8,613,5,8,7,6,0,0,0,0.0,0,0,20,1282,1282,1,20
280.0,14:04:28,35.5,68.8,11603,91.8,819,15.8,613,5,8,7,6,0,0,0,0.0,0,0,20,1289,1289,1,20
282.0,14:04:30,33.4,68.8,11603,96.1,818,18.1,613,5,8,7,6,0,0,0,0.0,0,0,20,1297,1297,1,20
284.1,14:04:32,38.5,68.7,11595,86.4,819,21.1,613,5,8,7,6,0,0,0,0.0,0,0,20,1304,1304,1,20
286.2,14:04:34,36.0,68.8,11599,72.4,819,19.3,613,5,8,7,6,0,0,0,0.0,0,0,20,1311,1311,1,20
288.3,14:04:36,37.3,68.8,11600,67.4,818,26.2,613,5,8,7,6,0,0,0,0.0,0,0,20,1316,1316,1,20
290.4,14:04:38,37.7,70.9,11958,64.1,818,19.1,614,5,8,7,6,0,0,0,0.0,0,0,20,1322,1322,1,20
292.5,14:04:40,36.3,71.9,12127,64.3,818,23.8,614,5,8,7,7,0,0,0,0.0,0,0,20,1327,1327,1,20
294.6,14:04:42,36.9,71.9,12135,88.4,818,17.1,614,5,8,7,7,0,0,0,0.0,0,0,20,1334,1334,1,20
296.7,14:04:44,37.6,71.8,12106,94.8,819,11.1,614,5,8,7,7,0,0,0,0.0,0,0,20,1341,1341,1,20
298.9,14:04:47,35.5,71.9,12132,128.4,869,19.7,614,5,10,7,7,1,0,0,0.0,0,0,23,1347,1346,1,23
301.2,14:04:49,54.3,72.0,12145,323.4,860,9.9,659,7,12,7,8,1,0,0,0.0,0,0,22,1355,1355,1,22
303.3,14:04:51,78.8,71.9,12134,143.5,859,5.4,614,5,10,7,8,1,0,0,0.0,0,0,22,1381,1381,1,22
305.3,14:04:53,40.9,72.0,12144,62.0,860,26.3,689,7,12,7,8,1,0,0,0.0,0,0,22,1388,1388,1,22
307.5,14:04:55,69.9,71.8,12110,130.3,819,12.3,615,5,8,7,7,1,0,0,0.0,0,0,22,1412,1412,1,22
309.5,14:04:57,74.8,71.9,12122,146.7,860,3.1,658,7,12,7,7,1,0,0,0.0,0,0,22,1439,1439,1,22
311.5,14:04:59,74.8,71.9,12119,147.9,819,14.7,615,5,8,7,8,1,0,0,0.0,0,0,22,1465,1465,1,22
313.6,14:05:01,73.3,71.9,12125,154.5,860,13.8,659,7,12,7,8,1,0,0,0.0,0,0,22,1491,1491,1,22
315.6,14:05:03,74.7,71.8,12109,135.3,819,21.5,615,5,8,7,8,1,0,0,0.0,0,0,22,1518,1518,1,22
317.6,14:05:05,61.1,71.8,12115,122.9,860,17.0,659,7,12,7,7,1,0,0,0.0,0,0,22,1536,1536,1,22
319.8,14:05:07,38.0,71.7,12098,72.0,819,21.5,615,5,8,7,8,1,0,0,0.0,0,0,22,1542,1542,1,22
321.9,14:05:10,35.6,71.8,12105,79.6,860,16.4,659,7,12,7,8,1,0,0,0.0,0,0,22,1549,1549,1,22
324.0,14:05:12,38.3,71.7,12095,78.8,819,21.3,616,5,8,7,8,1,0,0,0.0,0,0,22,1555,1555,1,22
326.2,14:05:14,36.6,71.7,12092,86.3,819,18.1,616,5,8,7,7,0,0,0,0.0,0,0,20,1561,1561,1,20
328.2,14:05:16,37.6,71.7,12096,73.9,817,17.1,616,5,8,7,7,0,0,0,0.0,0,0,20,1568,1568,1,20
330.3,14:05:18,38.7,71.7,12095,74.6,817,13.5,616,5,8,7,7,0,0,0,0.0,0,0,20,1575,1575,1,20
332.4,14:05:20,39.1,71.7,12098,79.2,819,14.2,616,5,8,7,7,0,0,0,0.0,0,0,20,1582,1582,1,20
334.5,14:05:22,36.6,71.7,12097,77.7,820,8.9,616,5,8,7,7,0,0,0,0.0,0,0,20,1588,1588,1,20
336.6,14:05:24,38.1,71.7,12092,93.6,819,20.2,616,5,8,7,7,0,0,0,0.0,0,0,20,1595,1595,1,20
338.7,14:05:26,39.5,71.7,12095,80.9,819,22.5,616,5,8,7,7,0,0,0,0.0,0,0,20,1602,1602,1,20
340.8,14:05:29,39.0,68.6,11564,59.2,820,15.2,616,5,8,7,6,0,0,0,0.0,0,0,20,1607,1607,1,20
