t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
69.9,01:18:04,33.2,91.8,15489,8.8,700,122.3,1175,7,14,7,9,1,214,0,0.0,1,1,19,0,0,1,19
72.0,01:18:06,33.6,91.8,15492,13.2,700,123.9,1175,7,14,7,9,1,222,0,0.0,1,1,19,0,0,1,19
74.2,01:18:08,35.2,91.9,15495,8.8,699,135.0,1175,7,14,7,9,1,231,0,0.0,1,1,19,0,0,1,19
76.3,01:18:11,35.0,91.8,15477,7.9,699,120.0,1175,7,14,7,9,1,239,0,0.0,1,1,19,0,0,1,19
78.5,01:18:13,35.4,91.9,15498,11.1,699,123.7,1175,7,14,7,9,1,247,0,0.0,1,1,19,0,0,1,19
80.6,01:18:15,32.8,92.0,15512,3.7,699,130.6,1175,7,14,7,9,1,255,0,0.0,1,1,19,0,0,1,19
82.7,01:18:17,36.0,91.9,15506,8.2,699,115.0,1175,7,14,7,9,1,263,0,0.0,1,1,19,0,0,1,19
84.8,01:18:19,33.9,91.9,15494,8.9,700,120.7,1175,7,14,7,9,1,271,0,0.0,1,1,19,0,0,1,19
86.9,01:18:21,34.7,91.9,15494,9.6,699,131.0,1176,7,14,7,11,1,280,0,0.0,1,1,19,0,0,1,19
89.0,01:18:23,35.7,92.1,15536,9.8,699,122.7,1176,7,14,7,13,1,287,0,0.0,1,1,19,0,0,1,19
91.2,01:18:25,32.6,91.8,15489,8.9,699,122.5,1176,7,14,7,10,1,296,0,0.0,1,1,19,0,0,1,19
93.3,01:18:28,35.3,91.8,15486,6.6,700,128.2,1176,7,14,7,10,1,303,0,0.0,1,1,19,0,0,1,19
95.5,01:18:30,35.2,91.9,15493,12.3,700,122.1,1177,7,14,7,10,1,312,0,0.0,1,1,19,0,0,1,19
97.7,01:18:32,35.4,92.4,15590,10.6,700,116.7,1177,7,14,7,10,1,321,0,0.0,1,1,19,0,0,1,19
99.9,01:18:34,35.3,91.9,15492,8.2,699,115.2,1177,7,14,7,10,1,329,0,0.0,1,1,19,0,0,1,19
102.0,01:18:36,34.1,91.8,15479,7.9,700,123.4,1177,7,14,7,10,1,337,0,0.0,1,1,19,0,0,1,19
104.2,01:18:38,33.1,91.7,15474,13.7,699,120.3,1177,7,14,7,10,1,345,0,0.0,1,1,19,0,0,1,19
106.2,01:18:40,35.3,91.8,15478,8.9,699,128.9,1176,7,14,7,10,1,353,0,0.0,1,1,19,0,0,1,19
108.3,01:18:43,34.1,91.8,15486,9.1,699,125.8,1176,7,14,7,10,1,362,0,0.0,1,1,19,0,0,1,19
110.6,01:18:45,35.9,91.8,15482,8.1,700,127.6,1176,7,14,7,10,1,369,0,0.0,1,1,19,0,0,1,19
112.7,01:18:47,34.8,91.7,15461,11.8,699,128.9,1176,7,14,7,10,1,378,0,0.0,1,1,19,0,0,1,19
114.8,01:18:49,31.0,91.5,15432,6.3,699,137.0,1175,7,14,7,10,1,386,0,0.0,1,1,19,0,0,1,19
117.0,01:18:51,34.5,90.6,15288,9.3,700,124.1,1175,7,14,7,10,1,394,0,0.0,1,1,19,0,0,1,19
119.2,01:18:53,31.1,90.6,15286,10.7,700,137.4,1175,7,14,7,10,1,402,0,0.0,1,1,19,0,0,1,19
121.3,01:18:56,28.6,90.5,15269,6.6,699,142.6,1175,7,14,7,10,1,410,0,0.0,1,1,19,0,0,1,19
123.5,01:18:58,37.7,90.8,15321,5.6,700,109.7,1175,7,14,7,10,1,419,0,0.0,1,1,19,0,0,1,19
125.7,01:19:00,35.0,90.9,15324,10.1,700,137.0,1175,7,14,7,10,1,427,0,0.0,1,1,19,0,0,1,19
127.8,01:19:02,29.6,90.9,15340,11.7,700,138.0,1175,7,14,7,10,1,436,0,0.0,1,1,19,0,0,1,19
130.0,01:19:04,37.5,89.2,15047,11.2,686,133.0,1153,7,14,7,10,1,444,0,0.0,1,1,19,0,0,1,19
132.1,01:19:06,34.8,88.8,14979,9.1,686,112.5,1153,7,14,7,10,1,452,0,0.0,1,1,19,0,0,1,19
134.1,01:19:08,30.5,88.9,14995,9.1,686,127.6,1153,7,14,7,10,1,460,0,0.0,1,1,19,0,0,1,19
136.3,01:19:11,30.4,88.8,14980,7.3,686,144.1,1153,7,14,7,10,1,468,0,0.0,1,1,19,0,0,1,19
138.4,01:19:13,32.2,88.9,14999,7.9,687,138.9,1153,7,14,7,10,1,476,0,0.0,1,1,19,0,0,1,19
140.5,01:19:15,31.6,88.8,14985,5.9,687,151.2,1153,7,14,7,10,1,484,0,0.0,1,1,19,0,0,1,19
142.6,01:19:17,28.4,89.0,15014,9.6,687,146.3,1153,7,14,7,10,1,492,0,0.0,1,1,19,0,0,1,19
144.7,01:19:19,31.4,89.1,15032,14.2,687,140.8,1153,7,14,7,10,1,500,0,0.0,1,1,19,0,0,1,19
146.8,01:19:21,29.6,89.8,15147,6.7,687,143.0,1153,7,14,7,10,1,509,0,0.0,1,1,19,0,0,1,19
148.9,01:19:23,32.7,89.3,15059,10.6,687,136.9,1153,7,14,7,10,1,517,0,0.0,1,1,19,0,0,1,19
151.0,01:19:25,30.2,89.4,15086,12.5,687,141.3,1153,7,14,7,10,1,525,0,0.0,1,1,19,0,0,1,19
153.1,01:19:27,27.8,89.5,15088,9.9,687,135.7,1153,7,14,7,10,1,533,0,0.0,1,1,19,0,0,1,19
155.2,01:19:29,29.4,89.4,15086,8.1,687,146.6,1153,7,14,7,10,1,540,0,0.0,1,1,19,0,0,1,19
157.3,01:19:32,30.4,89.2,15049,5.8,687,133.6,1153,7,14,7,10,1,548,0,0.0,1,1,19,0,0,1,19
159.4,01:19:34,29.1,89.3,15059,10.4,687,141.8,1153,7,14,7,10,1,556,0,0.0,1,1,19,0,0,1,19
161.5,01:19:36,32.3,89.3,15059,11.9,687,135.6,1153,7,14,7,10,1,564,0,0.0,1,1,19,0,0,1,19
163.6,01:19:38,29.2,89.3,15063,8.9,687,139.1,1153,7,14,7,10,1,573,0,0.0,1,1,19,0,0,1,19
165.7,01:19:40,33.5,89.2,15053,11.6,687,152.8,1153,7,14,7,10,1,581,0,0.0,1,1,19,0,0,1,19
167.9,01:19:42,27.4,89.3,15057,12.4,687,146.5,1153,7,14,7,10,1,589,0,0.0,1,1,19,0,0,1,19
170.0,01:19:44,33.2,89.5,15088,9.2,687,143.9,1154,7,14,7,10,1,598,0,0.0,1,1,19,0,0,1,19
172.2,01:19:46,30.3,89.4,15085,5.9,687,141.2,1154,7,14,7,10,1,606,0,0.0,1,1,19,0,0,1,19
174.3,01:19:49,31.4,89.4,15087,7.1,687,145.7,1154,7,14,7,10,1,613,0,0.0,1,1,19,0,0,1,19
176.5,01:19:51,29.1,89.4,15079,8.6,686,142.3,1154,7,14,7,10,1,622,0,0.0,1,1,19,0,0,1,19
178.7,01:19:53,30.9,89.1,15029,8.8,686,137.6,1154,7,14,7,10,1,630,0,0.0,1,1,19,0,0,1,19
180.8,01:19:55,30.0,89.1,15035,8.9,686,140.0,1154,7,14,7,10,1,638,0,0.0,1,1,19,0,0,1,19
182.8,01:19:57,30.0,89.1,15034,7.3,687,159.4,1154,7,14,7,10,1,646,0,0.0,1,1,19,0,0,1,19
185.0,01:19:59,31.5,89.1,15026,5.9,687,139.5,1154,7,14,7,10,1,654,0,0.0,1,1,19,0,0,1,19
187.1,01:20:01,33.7,89.1,15031,9.5,687,153.3,1154,7,14,7,10,1,663,0,0.0,1,1,19,0,0,1,19
189.2,01:20:03,32.0,89.2,15042,6.7,687,135.5,1154,7,14,7,10,1,670,0,0.0,1,1,19,0,0,1,19
191.3,01:20:06,32.7,89.3,15069,13.8,686,130.1,1154,7,14,7,10,1,679,0,0.0,1,1,19,0,0,1,19
193.5,01:20:08,27.5,89.3,15053,5.8,686,142.5,1154,7,14,7,10,1,687,0,0.0,1,1,19,0,0,1,19
195.6,01:20:10,30.6,89.7,15126,7.5,686,120.5,1154,7,14,7,10,1,695,0,0.0,1,1,19,0,0,1,19
197.7,01:20:12,28.9,89.1,15034,8.9,687,126.5,1154,7,14,7,10,1,703,0,0.0,1,1,19,0,0,1,19
199.8,01:20:14,33.1,89.3,15060,7.4,687,127.2,1155,7,14,7,10,1,711,0,0.0,1,1,19,0,0,1,19
201.9,01:20:16,33.3,89.3,15067,10.9,687,117.0,1155,7,14,7,11,1,719,0,0.0,1,1,19,0,0,1,19
204.1,01:20:18,31.8,89.4,15075,6.5,687,135.3,1155,7,14,7,9,1,727,0,0.0,1,1,19,0,0,1,19
206.2,01:20:20,30.8,89.5,15091,13.8,687,139.2,1155,7,14,7,9,1,735,0,0.0,1,1,19,0,0,1,19
208.3,01:20:23,34.4,89.5,15095,11.8,687,134.0,1155,7,14,7,9,1,744,0,0.0,1,1,19,0,0,1,19
210.5,01:20:25,30.5,89.5,15095,6.6,686,147.7,1155,7,14,7,9,1,752,0,0.0,1,1,19,0,0,1,19
212.6,01:20:27,33.1,89.5,15097,11.1,687,132.7,1155,7,14,7,9,1,760,0,0.0,1,1,19,0,0,1,19
214.7,01:20:29,27.2,89.6,15104,12.0,687,147.3,1155,7,14,7,9,1,768,0,0.0,1,1,19,0,0,1,19
216.8,01:20:31,30.2,89.6,15114,6.5,687,135.9,1155,7,14,7,9,1,777,0,0.0,1,1,19,0,0,1,19
218.9,01:20:33,31.0,89.6,15109,10.2,687,138.2,1156,7,14,7,10,1,785,0,0.0,1,1,19,0,0,1,19
221.1,01:20:35,30.7,89.4,15075,8.4,687,148.9,1156,7,14,7,10,1,793,0,0.0,1,1,19,0,0,1,19
223.1,01:20:37,29.4,89.4,15082,12.2,687,152.1,1156,7,14,7,10,1,801,0,0.0,1,1,19,0,0,1,19
225.2,01:20:39,30.6,89.4,15083,14.9,687,140.0,1156,7,14,7,9,1,809,0,0.0,1,1,19,0,0,1,19
227.3,01:20:42,30.9,89.4,15080,8.4,687,142.8,1156,7,14,7,9,1,817,0,0.0,1,1,19,0,0,1,19
229.3,01:20:44,32.1,89.2,15043,10.6,687,126.7,1156,7,14,7,9,1,825,0,0.0,1,1,19,0,0,1,19
231.4,01:20:46,33.6,88.6,14940,12.9,687,117.3,1156,7,14,7,9,1,833,0,0.0,1,1,19,0,0,1,19
233.6,01:20:48,34.3,88.2,14873,8.9,687,119.8,1157,7,14,7,9,1,842,0,0.0,1,1,19,0,0,1,19
235.7,01:20:50,29.3,88.1,14866,8.0,687,136.9,1157,7,14,7,9,1,850,0,0.0,1,1,19,0,0,1,19
237.9,01:20:52,30.4,88.1,14868,9.9,686,133.7,1157,7,14,7,10,1,858,0,0.0,1,1,19,0,0,1,19
239.9,01:20:54,27.6,88.1,14860,8.0,687,156.2,1157,7,14,7,10,1,866,0,0.0,1,1,19,0,0,1,19
242.1,01:20:56,31.6,88.1,14863,7.7,687,142.1,1157,7,14,7,10,1,874,0,0.0,1,1,19,0,0,1,19
244.1,01:20:58,27.8,88.1,14857,12.8,687,135.6,1157,7,14,7,9,1,882,0,0.0,1,1,19,0,0,1,19
246.3,01:21:01,34.3,88.7,14966,14.8,1081,120.6,1157,7,14,7,9,1,890,0,0.0,1,1,19,0,0,1,19
248.4,01:21:03,31.5,86.7,14628,10.2,681,138.8,1145,7,14,7,9,1,898,0,0.0,1,1,19,0,0,1,19
250.6,01:21:05,30.7,86.8,14644,7.6,681,126.9,1145,7,14,7,9,1,907,0,0.0,1,1,19,0,0,1,19
252.6,01:21:07,30.2,87.0,14666,5.2,682,133.7,1145,7,14,7,9,1,915,0,0.0,1,1,19,0,0,1,19
254.8,01:21:09,33.5,87.1,14685,9.6,682,147.3,1145,7,14,7,9,1,923,0,0.0,1,1,19,0,0,1,19
256.9,01:21:11,34.9,87.2,14707,9.3,682,123.2,1145,7,14,7,9,1,931,0,0.0,1,1,19,0,0,1,19
258.9,01:21:13,34.4,87.3,14722,6.1,681,142.1,1145,7,14,7,9,1,939,0,0.0,1,1,19,0,0,1,19
260.9,01:21:15,35.6,88.1,14863,13.1,681,134.3,1146,7,14,7,9,1,947,0,0.0,1,1,19,0,0,1,19
263.0,01:21:17,38.7,87.4,14737,10.0,682,119.6,1146,7,14,7,9,1,955,0,0.0,1,1,19,0,0,1,19
265.0,01:21:19,39.1,87.4,14735,9.3,682,69.4,1146,7,14,7,9,1,963,0,0.0,1,1,19,0,0,1,19
267.0,01:21:21,40.1,87.3,14725,12.8,682,75.6,1146,7,14,7,9,1,971,0,0.0,1,1,19,0,0,1,19
269.1,01:21:23,37.2,87.4,14745,14.4,682,85.5,1146,7,14,7,9,1,980,0,0.0,1,1,19,0,0,1,19
271.2,01:21:25,36.1,87.1,14687,7.6,682,92.7,1146,7,14,7,9,1,988,0,0.0,1,1,19,0,0,1,19
273.2,01:21:27,38.9,87.2,14713,10.8,682,91.3,1146,7,14,7,8,1,996,0,0.0,1,1,19,0,0,1,19
275.4,01:21:30,36.7,87.3,14716,8.4,682,117.7,1146,7,14,7,8,1,1004,0,0.0,1,1,19,0,0,1,19
277.6,01:21:32,35.9,87.2,14716,8.9,682,126.3,1146,7,14,7,8,1,1012,0,0.0,1,1,19,0,0,1,19
279.7,01:21:34,33.0,87.2,14709,7.3,682,120.5,1146,7,14,7,8,1,1020,0,0.0,1,1,19,0,0,1,19
281.8,01:21:36,33.6,87.2,14715,9.6,682,119.5,1146,7,14,7,8,1,1029,0,0.0,1,1,19,0,0,1,19
283.9,01:21:38,33.9,87.2,14714,13.8,681,119.9,1146,7,14,7,8,1,1037,0,0.0,1,1,19,0,0,1,19
286.1,01:21:40,35.3,87.2,14704,10.4,682,129.9,1146,7,14,7,8,1,1045,0,0.0,1,1,19,0,0,1,19
288.2,01:21:42,33.2,87.2,14708,11.2,682,124.1,1146,7,14,7,8,1,1053,0,0.0,1,1,19,0,0,1,19
290.2,01:21:45,32.5,87.2,14701,10.3,682,143.9,1146,7,14,7,8,1,1061,0,0.0,1,1,19,0,0,1,19
292.4,01:21:47,33.3,87.2,14705,11.7,682,125.9,1146,7,14,7,8,1,1070,0,0.0,1,1,19,0,0,1,19
294.6,01:21:49,35.2,87.1,14697,11.0,682,115.6,1146,7,14,7,8,1,1078,0,0.0,1,1,19,0,0,1,19
296.8,01:21:51,35.8,87.2,14715,9.5,682,122.1,1146,7,14,7,8,1,1086,0,0.0,1,1,19,0,0,1,19
298.9,01:21:53,35.9,87.2,14701,5.2,682,125.0,1146,7,14,7,8,1,1095,0,0.0,1,1,19,0,0,1,19
301.0,01:21:55,36.0,87.2,14712,8.9,681,123.3,1146,7,14,7,8,1,1103,0,0.0,1,1,19,0,0,1,19
303.1,01:21:57,34.2,87.2,14707,7.3,682,131.3,1146,7,14,7,8,1,1111,0,0.0,1,1,19,0,0,1,19
305.2,01:21:59,33.4,87.3,14721,6.4,683,148.3,1146,7,14,7,8,1,1119,0,0.0,1,1,19,0,0,1,19
307.4,01:22:02,29.9,87.2,14715,12.0,683,136.0,1147,7,14,7,8,1,1128,0,0.0,1,1,19,0,0,1,19
309.6,01:22:04,32.9,87.2,14703,12.1,683,119.3,1147,7,14,7,8,1,1136,0,0.0,1,1,19,0,0,1,19
311.7,01:22:06,29.6,87.2,14709,6.9,682,133.0,1147,7,14,7,8,1,1144,0,0.0,1,1,19,0,0,1,19
313.7,01:22:08,29.7,87.2,14708,11.8,683,143.7,1147,7,14,7,8,1,1152,0,0.0,1,1,19,0,0,1,19
315.8,01:22:10,30.5,87.3,14732,8.2,683,148.1,1147,7,14,7,8,1,1160,0,0.0,1,1,19,0,0,1,19
317.9,01:22:12,33.6,87.4,14734,10.5,682,135.3,1147,7,14,7,8,1,1169,0,0.0,1,1,19,0,0,1,19
320.0,01:22:14,29.0,87.4,14736,11.9,683,134.4,1147,7,14,7,8,1,1177,0,0.0,1,1,19,0,0,1,19
322.1,01:22:16,29.4,87.4,14734,8.9,682,148.0,1147,7,14,7,8,1,1185,0,0.0,1,1,19,0,0,1,19
324.2,01:22:18,28.9,87.4,14745,10.3,683,160.3,1147,7,14,7,8,1,1193,0,0.0,1,1,19,0,0,1,19
326.3,01:22:21,29.2,87.6,14783,12.1,682,136.0,1147,7,14,7,8,1,1201,0,0.0,1,1,19,0,0,1,19
328.4,01:22:23,32.5,87.4,14735,10.1,683,134.8,1147,7,14,7,8,1,1210,0,0.0,1,1,19,0,0,1,19
330.6,01:22:25,29.5,87.4,14741,11.7,683,143.9,1147,7,14,7,8,1,1218,0,0.0,1,1,19,0,0,1,19
332.7,01:22:27,29.6,87.4,14734,9.1,683,134.8,1147,7,14,7,8,1,1226,0,0.0,1,1,19,0,0,1,19
334.8,01:22:29,29.5,87.3,14728,11.1,683,157.1,1148,7,14,7,8,1,1234,0,0.0,1,1,19,0,0,1,19
336.9,01:22:31,31.3,87.4,14735,12.8,683,133.9,1148,7,14,7,8,1,1242,0,0.0,1,1,19,0,0,1,19
339.0,01:22:33,32.8,87.4,14740,8.8,683,156.6,1148,7,14,7,8,1,1250,0,0.0,1,1,19,0,0,1,19
341.1,01:22:35,31.4,87.4,14733,8.1,683,141.6,1148,7,14,7,8,1,1258,0,0.0,1,1,19,0,0,1,19
343.1,01:22:37,29.0,87.3,14723,11.9,683,135.6,1148,7,14,7,8,1,1267,0,0.0,1,1,19,0,0,1,19
345.2,01:22:39,27.3,87.4,14733,6.6,683,134.3,1148,7,14,7,8,1,1275,0,0.0,1,1,19,0,0,1,19
347.3,01:22:42,30.0,87.3,14730,9.9,683,154.9,1147,7,14,7,8,1,1283,0,0.0,1,1,19,0,0,1,19
349.4,01:22:44,29.5,87.3,14727,10.2,683,142.5,1147,7,14,7,8,1,1291,0,0.0,1,1,19,0,0,1,19
351.5,01:22:46,30.2,87.3,14730,8.8,683,126.4,1147,7,14,7,8,1,1299,0,0.0,1,1,19,0,0,1,19
353.6,01:22:48,33.5,87.4,14743,12.3,683,132.3,1147,7,14,7,8,1,1307,0,0.0,1,1,19,0,0,1,19
355.8,01:22:50,30.3,87.4,14738,8.8,683,154.9,1147,7,14,7,8,1,1315,0,0.0,1,1,19,0,0,1,19
357.9,01:22:52,28.6,87.3,14730,7.4,683,139.2,1147,7,14,7,8,1,1323,0,0.0,1,1,19,0,0,1,19
360.0,01:22:54,33.8,87.4,14746,8.4,683,141.2,1147,7,14,7,8,1,1331,0,0.0,1,1,19,0,0,1,19
362.1,01:22:56,32.8,87.5,14754,10.3,682,132.7,1147,7,14,7,8,1,1339,0,0.0,1,1,19,0,0,1,19
364.2,01:22:58,35.2,87.5,14750,8.9,683,134.2,1147,7,14,7,7,1,1348,0,0.0,1,1,19,0,0,1,19
366.3,01:23:01,30.9,87.4,14742,7.8,683,132.3,1147,7,14,7,8,1,1356,0,0.0,1,1,19,0,0,1,19
368.5,01:23:03,30.5,87.4,14743,12.1,683,156.4,1147,7,14,7,8,1,1364,0,0.0,1,1,19,0,0,1,19
370.7,01:23:05,32.1,87.4,14734,11.8,683,137.6,1147,7,14,7,8,1,1373,0,0.0,1,1,19,0,0,1,19
372.8,01:23:07,29.9,87.3,14724,16.6,683,137.7,1147,7,14,7,8,1,1381,0,0.0,1,1,19,0,0,1,19
374.8,01:23:09,30.0,87.3,14732,5.9,682,157.2,1147,7,14,7,8,1,1388,0,0.0,1,1,19,0,0,1,19
376.9,01:23:11,29.8,87.3,14725,7.4,683,136.6,1147,7,14,7,8,1,1397,0,0.0,1,1,19,0,0,1,19
379.0,01:23:13,30.2,87.3,14726,15.8,683,137.7,1147,7,14,7,8,1,1405,0,0.0,1,1,19,0,0,1,19
381.1,01:23:15,35.5,87.6,14778,8.8,683,144.3,1147,7,14,7,8,1,1413,0,0.0,1,1,19,0,0,1,19
383.2,01:23:17,32.9,87.6,14776,12.8,683,139.4,1147,7,14,7,8,1,1421,0,0.0,1,1,19,0,0,1,19
385.3,01:23:20,28.4,87.6,14776,11.6,683,153.8,1147,7,14,7,8,1,1429,0,0.0,1,1,19,0,0,1,19
387.5,01:23:22,31.7,87.6,14775,7.6,682,135.4,1147,7,14,7,8,1,1437,0,0.0,1,1,19,0,0,1,19
389.5,01:23:24,32.9,87.1,14685,11.0,683,128.7,1147,7,14,7,8,1,1445,0,0.0,1,1,19,0,0,1,19
391.6,01:23:26,31.1,87.1,14684,9.9,682,144.3,1147,7,14,7,8,1,1453,0,0.0,1,1,19,0,0,1,19
393.7,01:23:28,33.8,87.1,14686,8.2,683,141.1,1147,7,14,7,8,1,1461,0,0.0,1,1,19,0,0,1,19
395.8,01:23:30,30.1,87.2,14700,12.0,683,126.1,1147,7,14,7,8,1,1469,0,0.0,1,1,19,0,0,1,19
397.9,01:23:32,30.5,87.1,14693,9.6,683,143.6,1147,7,14,7,8,1,1478,0,0.0,1,1,19,0,0,1,19
400.0,01:23:34,30.5,87.3,14729,9.6,683,147.1,1148,7,14,7,8,1,1485,0,0.0,1,1,19,0,0,1,19
402.1,01:23:36,32.5,87.3,14727,8.9,683,133.7,1148,7,14,7,8,1,1493,0,0.0,1,1,19,0,0,1,19
404.2,01:23:38,30.8,87.3,14721,10.9,683,134.9,1148,7,14,7,8,1,1502,0,0.0,1,1,19,0,0,1,19
406.4,01:23:41,31.0,87.4,14735,6.6,683,136.1,1148,7,14,7,8,1,1510,0,0.0,1,1,19,0,0,1,19
408.5,01:23:43,32.2,87.7,14789,12.4,683,121.3,1148,7,14,7,8,1,1518,0,0.0,1,1,19,0,0,1,19
410.6,01:23:45,28.6,87.3,14723,6.2,683,130.0,1148,7,14,7,8,1,1527,0,0.0,1,1,19,0,0,1,19
412.7,01:23:47,32.8,87.3,14718,6.1,683,146.5,1148,7,14,7,8,1,1534,0,0.0,1,1,19,0,0,1,19
414.8,01:23:49,29.9,87.2,14710,9.5,683,149.7,1148,7,14,7,8,1,1543,0,0.0,1,1,19,0,0,1,19
416.9,01:23:51,27.3,87.2,14707,11.6,683,126.4,1148,7,14,7,8,1,1551,0,0.0,1,1,19,0,0,1,19
419.1,01:23:53,30.8,87.2,14709,11.4,682,135.3,1148,7,14,7,8,1,1559,0,0.0,1,1,19,0,0,1,19
421.1,01:23:55,30.3,87.2,14710,7.7,683,134.4,1148,7,14,7,8,1,1567,0,0.0,1,1,19,0,0,1,19
423.2,01:23:57,33.6,87.3,14731,3.7,683,128.7,1148,7,14,7,8,1,1575,0,0.0,1,1,19,0,0,1,19
425.3,01:24:00,28.6,87.3,14730,6.1,683,138.2,1148,7,14,7,8,1,1583,0,0.0,1,1,19,0,0,1,19
427.4,01:24:02,30.9,87.5,14752,12.9,683,140.6,1147,7,14,7,8,1,1592,0,0.0,1,1,19,0,0,1,19
429.7,01:24:04,29.6,87.5,14751,9.6,683,144.1,1147,7,14,7,8,1,1600,0,0.0,1,1,19,0,0,1,19
431.8,01:24:06,30.0,87.5,14752,11.5,683,148.5,1147,7,14,7,8,1,1608,0,0.0,1,1,19,0,0,1,19
