t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
211.8,02:19:54,36.9,89.0,15013,3.5,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
214.0,02:19:56,38.0,89.0,15018,5.2,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
216.1,02:19:59,36.1,89.8,15144,4.3,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
218.3,02:20:01,35.1,89.0,15009,2.2,597,0.7,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
220.4,02:20:03,34.6,88.8,14982,2.2,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
222.6,02:20:05,33.7,88.6,14940,4.5,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
224.6,02:20:07,36.4,88.5,14935,3.6,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
226.8,02:20:09,36.3,88.5,14927,1.4,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
229.1,02:20:12,33.7,88.4,14915,2.3,597,0.0,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
231.2,02:20:14,38.4,86.2,14543,3.8,597,0.8,32,1,8,7,2,1,696,0,0.0,0,0,17,0,0,1,17
233.2,02:20:16,37.3,86.2,14532,4.6,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
235.3,02:20:18,38.1,86.3,14550,1.5,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
237.4,02:20:20,35.4,86.3,14548,3.0,597,0.8,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
239.5,02:20:22,34.5,86.4,14580,1.5,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
241.6,02:20:24,35.3,86.3,14550,4.5,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
243.6,02:20:26,37.7,86.2,14544,3.0,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
245.7,02:20:28,33.5,86.3,14548,4.6,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
247.8,02:20:30,34.5,86.3,14551,3.7,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
249.9,02:20:32,35.9,85.4,14410,4.5,597,0.8,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
251.9,02:20:34,35.1,85.4,14397,3.1,597,0.0,32,1,8,7,1,1,696,0,0.0,0,0,17,0,0,1,17
254.0,02:20:36,35.8,83.3,14044,5.4,597,0.8,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
256.1,02:20:38,35.2,83.4,14060,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
258.1,02:20:41,35.1,83.4,14061,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
260.2,02:20:43,34.2,83.4,14070,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
262.3,02:20:45,32.5,83.4,14066,4.5,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
264.3,02:20:47,34.6,83.5,14085,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
266.4,02:20:49,32.5,83.5,14081,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
268.5,02:20:51,31.3,83.4,14067,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
270.5,02:20:53,30.3,83.4,14065,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
272.6,02:20:55,31.5,83.4,14068,3.8,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
274.7,02:20:57,32.5,83.4,14059,2.2,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
276.8,02:20:59,35.9,83.5,14086,1.5,597,0.7,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
278.9,02:21:01,33.4,83.5,14090,1.5,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
281.0,02:21:03,33.5,83.6,14093,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
283.0,02:21:05,29.9,83.6,14101,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
285.1,02:21:07,26.7,83.6,14092,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
287.1,02:21:10,26.9,83.2,14037,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
289.2,02:21:12,27.6,83.4,14062,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
291.2,02:21:14,29.9,83.3,14053,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
293.3,02:21:16,25.7,83.4,14063,3.8,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
295.4,02:21:18,27.7,83.3,14049,3.8,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
297.4,02:21:20,35.2,83.6,14105,2.3,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
299.5,02:21:22,33.6,82.5,13923,3.0,597,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
301.5,02:21:24,35.1,82.3,13877,4.3,598,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
303.7,02:21:26,33.8,81.8,13795,3.8,598,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
305.8,02:21:28,33.9,81.5,13746,2.2,598,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
307.8,02:21:30,31.5,81.2,13690,2.3,598,0.0,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
309.9,02:21:32,29.4,81.2,13693,2.3,598,1.5,32,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
312.0,02:21:34,30.9,81.2,13691,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
314.0,02:21:36,28.3,81.2,13691,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
316.1,02:21:38,30.4,81.2,13692,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
318.2,02:21:41,30.9,81.1,13674,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
320.2,02:21:43,26.6,81.1,13676,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
322.3,02:21:45,30.0,81.1,13682,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
324.3,02:21:47,29.2,81.3,13710,4.6,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
326.4,02:21:49,31.8,81.3,13718,3.9,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
328.4,02:21:51,27.5,81.4,13722,3.1,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
330.5,02:21:53,30.6,80.7,13615,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
332.5,02:21:55,22.3,80.8,13627,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
334.6,02:21:57,26.9,80.8,13631,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
336.6,02:21:59,32.3,80.9,13648,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
338.7,02:22:01,35.4,81.0,13667,3.9,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
340.8,02:22:03,30.0,81.0,13666,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
342.8,02:22:05,29.1,81.0,13654,5.2,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
344.9,02:22:07,29.4,81.0,13656,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
347.0,02:22:09,28.3,81.0,13670,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
349.0,02:22:11,27.0,81.1,13681,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
351.1,02:22:14,28.0,81.0,13667,5.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
353.2,02:22:16,32.2,80.6,13588,5.4,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
355.2,02:22:18,30.3,80.7,13604,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
357.3,02:22:20,28.9,80.8,13632,3.9,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
359.3,02:22:22,36.4,80.9,13645,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
361.4,02:22:24,33.0,80.9,13647,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
363.4,02:22:26,28.7,80.9,13651,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
365.5,02:22:28,26.0,81.0,13655,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
367.6,02:22:30,26.2,81.0,13657,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
369.6,02:22:32,34.0,81.0,13661,1.5,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
371.7,02:22:34,30.1,81.0,13668,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
373.7,02:22:36,24.7,81.1,13672,4.5,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
375.8,02:22:38,32.2,81.9,13811,5.1,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
377.9,02:22:40,32.8,80.6,13596,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
380.0,02:22:42,35.6,80.7,13612,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
382.1,02:22:44,33.3,80.8,13633,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
384.1,02:22:47,34.9,80.8,13630,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
386.2,02:22:49,28.8,80.8,13630,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
388.2,02:22:51,31.0,80.9,13652,1.5,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
390.3,02:22:53,41.3,81.1,13684,3.9,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
392.4,02:22:55,34.3,80.6,13591,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
394.4,02:22:57,29.6,80.6,13596,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
396.5,02:22:59,30.8,80.6,13598,4.5,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
398.5,02:23:01,30.6,80.6,13591,2.2,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
400.7,02:23:03,30.5,80.6,13590,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
402.7,02:23:05,30.9,80.6,13602,2.3,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
404.8,02:23:07,32.0,80.7,13616,3.8,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
406.9,02:23:09,31.0,80.7,13611,3.0,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
408.9,02:23:11,28.8,80.7,13613,3.8,598,0.8,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
411.0,02:23:13,29.7,80.7,13613,3.0,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
413.0,02:23:15,32.8,80.7,13615,3.0,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
415.1,02:23:18,30.1,80.8,13633,3.0,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
417.2,02:23:20,32.3,80.9,13637,3.0,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
419.2,02:23:22,33.1,80.9,13650,4.3,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
421.4,02:23:24,32.7,80.9,13647,3.0,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
423.5,02:23:26,37.7,80.4,13560,2.3,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
425.5,02:23:28,35.2,80.6,13593,4.6,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
427.6,02:23:30,29.5,80.7,13608,2.3,598,0.0,30,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
429.6,02:23:32,30.2,80.7,13613,3.7,598,0.0,31,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
431.7,02:23:34,34.6,80.7,13611,3.7,598,0.0,28,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
433.8,02:23:36,35.0,80.7,13614,2.3,598,0.0,28,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
435.9,02:23:38,31.2,80.7,13612,3.0,598,0.0,28,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
437.9,02:23:40,32.1,80.7,13612,4.5,599,0.0,28,1,8,7,0,1,696,0,0.0,0,0,17,0,0,1,17
