t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
34.8,15:35:34,33.7,80.1,13514,8.5,559,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
36.8,15:35:36,35.4,80.4,13554,14.7,559,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
38.9,15:35:38,33.0,80.2,13533,10.9,523,0.0,0,0,2,0,0,1,0,0,0.0,0,0,19,0,0,1,19
40.9,15:35:40,34.7,80.2,13523,16.9,523,0.0,0,0,2,0,0,1,0,0,0.0,0,0,19,0,0,1,19
42.9,15:35:42,36.0,80.1,13513,13.8,556,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
44.9,15:35:44,36.1,80.1,13510,15.4,556,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
47.0,15:35:46,37.6,80.1,13506,16.2,559,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
49.0,15:35:48,38.3,80.2,13527,14.7,559,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
51.0,15:35:50,32.4,80.2,13531,7.0,559,0.0,0,0,4,0,0,1,0,0,0.0,0,0,19,0,0,1,19
53.0,15:35:52,35.0,80.1,13507,20.9,508,0.0,0,0,2,0,0,1,0,0,0.0,0,0,21,0,0,1,21
55.1,15:35:54,37.2,80.2,13531,9.2,508,0.0,15,1,2,0,0,1,0,0,0.0,0,0,21,0,0,1,21
57.1,15:35:56,35.1,79.8,13461,12.1,508,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
59.2,15:35:58,35.5,79.7,13444,9.1,508,2.3,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
61.2,15:36:00,34.8,79.8,13458,13.0,541,0.0,16,1,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
63.3,15:36:02,34.6,79.7,13441,11.4,542,0.0,16,1,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
65.3,15:36:04,36.3,79.7,13437,12.2,542,0.0,16,1,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
67.4,15:36:06,34.4,79.6,13420,17.5,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
69.4,15:36:08,31.6,79.6,13427,16.0,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
71.5,15:36:10,28.5,79.6,13431,16.0,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
73.5,15:36:12,31.6,79.7,13442,13.0,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
75.6,15:36:15,36.6,79.7,13438,10.5,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
77.6,15:36:17,33.2,79.6,13425,12.1,509,0.0,16,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
79.7,15:36:19,37.2,79.7,13444,82.3,509,0.0,17,1,2,7,0,1,0,0,0.0,0,0,22,0,0,1,22
81.8,15:36:21,34.5,79.7,13446,9.0,509,0.0,17,1,2,7,0,1,0,0,0.0,0,0,22,0,0,1,22
83.9,15:36:23,33.2,79.8,13467,44.2,543,3.7,83,5,8,7,0,1,0,0,0.0,0,0,21,0,0,1,21
86.0,15:36:25,35.4,79.8,13456,12.9,543,0.8,83,5,8,7,0,1,0,0,0.0,0,0,21,0,0,1,21
88.1,15:36:27,31.2,79.8,13455,9.1,510,1.5,83,5,6,7,0,1,0,0,0.0,0,0,21,0,0,1,21
90.1,15:36:29,33.4,79.8,13466,7.6,510,0.0,84,5,6,7,0,1,0,0,0.0,0,0,21,0,0,1,21
92.2,15:36:31,30.3,79.8,13460,15.1,510,0.0,84,5,6,7,0,1,0,0,0.0,0,0,21,0,0,1,21
94.3,15:36:33,35.3,79.8,13462,12.9,510,0.0,51,3,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
96.3,15:36:35,30.9,79.7,13449,9.9,510,0.0,51,3,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
98.4,15:36:37,33.4,79.6,13428,16.8,510,0.0,18,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
100.4,15:36:39,31.9,79.7,13438,19.9,510,0.0,18,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
102.5,15:36:41,32.0,79.7,13444,9.9,510,0.8,18,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
104.5,15:36:43,32.0,79.7,13443,16.9,510,0.0,18,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
106.6,15:36:46,30.5,79.7,13437,15.2,510,0.0,18,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
108.6,15:36:48,33.3,79.7,13445,13.9,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
110.6,15:36:50,31.2,79.7,13448,13.0,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
112.7,15:36:52,33.1,79.7,13451,17.0,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
114.7,15:36:54,33.3,79.7,13443,10.7,510,1.5,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
116.7,15:36:56,34.5,79.7,13449,9.2,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
118.8,15:36:58,34.8,79.8,13461,12.3,543,0.0,19,1,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
120.8,15:37:00,36.1,79.8,13462,10.7,543,0.0,19,1,4,7,0,1,0,0,0.0,0,0,21,0,0,1,21
122.9,15:37:02,34.3,79.7,13447,13.9,510,0.8,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
124.9,15:37:04,33.3,79.7,13446,11.3,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
127.0,15:37:06,34.2,78.9,13310,6.9,510,0.0,19,1,2,7,0,1,0,0,0.0,0,0,21,0,0,1,21
