t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
74.3,01:56:26,31.7,89.9,15171,7.5,651,74.7,803,7,14,7,5,1,237,0,0.0,1,1,19,0,0,1,19
76.4,01:56:28,37.1,92.1,15537,6.4,651,160.2,1112,7,14,7,7,1,245,0,0.0,1,1,19,0,0,1,19
78.6,01:56:30,36.6,91.7,15461,8.2,651,119.3,1112,7,14,7,8,1,253,0,0.0,1,1,19,0,0,1,19
80.7,01:56:32,30.7,91.5,15426,12.1,651,127.9,1112,7,14,7,8,1,261,0,0.0,1,1,19,0,0,1,19
82.8,01:56:34,27.9,91.6,15449,10.6,651,129.8,1112,7,14,7,8,1,269,0,0.0,1,1,19,0,0,1,19
84.8,01:56:36,34.9,91.4,15411,12.9,651,135.9,1113,7,14,7,8,1,277,0,0.0,1,1,19,0,0,1,19
86.9,01:56:38,37.3,91.6,15448,5.9,651,129.7,1114,7,14,7,9,1,286,0,0.0,1,1,19,0,0,1,19
89.0,01:56:40,35.5,91.7,15461,12.7,651,132.6,1115,7,14,7,9,1,294,0,0.0,1,1,19,0,0,1,19
91.1,01:56:43,30.2,91.6,15451,8.3,651,144.4,1115,7,14,7,8,1,302,0,0.0,1,1,19,0,0,1,19
93.2,01:56:45,33.2,91.7,15467,8.0,651,145.4,1116,7,14,7,8,1,310,0,0.0,1,1,19,0,0,1,19
95.3,01:56:47,29.2,91.6,15452,11.0,651,121.1,1116,7,14,7,8,1,318,0,0.0,1,1,19,0,0,1,19
97.4,01:56:49,29.7,91.8,15489,7.3,651,151.1,1126,7,14,7,8,1,326,0,0.0,1,1,19,0,0,1,19
99.5,01:56:51,30.5,91.5,15440,13.6,651,112.1,1126,7,14,7,8,1,335,0,0.0,1,1,19,0,0,1,19
101.6,01:56:53,33.7,91.6,15441,9.4,651,119.6,1126,7,14,7,8,1,342,0,0.0,1,1,19,0,0,1,19
103.7,01:56:55,32.3,91.4,15423,8.3,650,123.4,1122,7,14,7,8,1,350,0,0.0,1,1,19,0,0,1,19
105.8,01:56:57,33.1,92.2,15558,8.8,650,116.8,1121,7,14,7,8,1,358,0,0.0,1,1,19,0,0,1,19
107.9,01:56:59,34.1,91.5,15432,8.7,651,121.0,1121,7,14,7,8,1,366,0,0.0,1,1,19,0,0,1,19
110.1,01:57:02,35.5,91.4,15423,12.0,651,115.4,1121,7,14,7,8,1,374,0,0.0,1,1,19,0,0,1,19
112.2,01:57:04,30.4,91.4,15422,5.0,651,126.4,1121,7,14,7,8,1,382,0,0.0,1,1,19,0,0,1,19
114.3,01:57:06,33.7,92.2,15559,9.5,651,116.2,1121,7,14,7,8,1,391,0,0.0,1,1,19,0,0,1,19
116.4,01:57:08,32.9,91.5,15439,5.9,650,124.0,1121,7,14,7,8,1,399,0,0.0,1,1,19,0,0,1,19
118.5,01:57:10,32.9,91.7,15472,13.6,650,124.0,1121,7,14,7,8,1,407,0,0.0,1,1,19,0,0,1,19
120.6,01:57:12,32.6,92.0,15525,7.3,651,123.6,1121,7,14,7,8,1,415,0,0.0,1,1,19,0,0,1,19
122.7,01:57:14,34.3,92.5,15604,8.0,651,121.1,1121,7,14,7,8,1,424,0,0.0,1,1,19,0,0,1,19
124.9,01:57:16,38.7,92.2,15547,14.3,651,120.7,1121,7,14,7,8,1,432,0,0.0,1,1,19,0,0,1,19
127.1,01:57:19,38.5,92.2,15551,5.7,651,137.9,1121,7,14,7,8,1,440,0,0.0,1,1,19,0,0,1,19
129.2,01:57:21,38.2,95.7,16149,11.1,1477,124.5,1122,7,14,7,7,1,448,0,0.0,1,1,19,0,0,1,19
131.3,01:57:23,35.8,90.6,15285,9.7,645,123.0,1107,7,14,7,7,1,457,0,0.0,1,1,19,0,0,1,19
133.4,01:57:25,33.1,90.6,15278,10.1,645,125.0,1107,7,14,7,8,1,465,0,0.0,1,1,19,0,0,1,19
135.6,01:57:27,31.9,90.7,15302,7.4,645,116.7,1107,7,14,7,8,1,473,0,0.0,1,1,19,0,0,1,19
137.7,01:57:29,35.0,91.1,15367,13.0,646,125.4,1107,7,14,7,8,1,481,0,0.0,1,1,19,0,0,1,19
139.9,01:57:31,39.9,91.4,15420,7.4,645,110.0,1107,7,14,7,8,1,490,0,0.0,1,1,19,0,0,1,19
142.0,01:57:33,34.7,91.0,15351,11.9,645,121.5,1107,7,14,7,8,1,498,0,0.0,1,1,19,0,0,1,19
144.1,01:57:36,33.9,91.0,15356,11.3,647,130.5,1107,7,14,7,8,1,506,0,0.0,1,1,19,0,0,1,19
146.4,01:57:38,33.3,91.0,15357,10.8,646,132.1,1107,7,14,7,8,1,515,0,0.0,1,1,19,0,0,1,19
148.6,01:57:40,36.7,91.0,15345,11.2,646,126.2,1107,7,14,7,8,1,523,0,0.0,1,1,19,0,0,1,19
150.7,01:57:42,32.1,91.0,15349,9.9,645,122.1,1107,7,14,7,8,1,531,0,0.0,1,1,19,0,0,1,19
152.7,01:57:44,27.0,91.0,15348,8.3,646,149.1,1107,7,14,7,8,1,539,0,0.0,1,1,19,0,0,1,19
154.8,01:57:46,30.5,91.0,15351,12.5,646,147.8,1107,7,14,7,8,1,547,0,0.0,1,1,19,0,0,1,19
157.0,01:57:48,30.7,91.1,15365,6.6,645,124.1,1107,7,14,7,8,1,556,0,0.0,1,1,19,0,0,1,19
159.1,01:57:51,31.5,91.2,15380,9.7,646,138.6,1108,7,14,7,8,1,564,0,0.0,1,1,19,0,0,1,19
161.2,01:57:53,30.4,91.2,15385,5.9,645,122.1,1108,7,14,7,8,1,572,0,0.0,1,1,19,0,0,1,19
163.2,01:57:55,33.3,91.2,15378,10.6,646,122.9,1108,7,14,7,8,1,580,0,0.0,1,1,19,0,0,1,19
165.3,01:57:57,35.6,91.3,15392,8.0,646,133.4,1108,7,14,7,8,1,587,0,0.0,1,1,19,0,0,1,19
167.4,01:57:59,35.4,91.1,15373,8.4,645,118.9,1108,7,14,7,8,1,595,0,0.0,1,1,19,0,0,1,19
169.5,01:58:01,34.1,91.1,15371,6.6,645,133.4,1108,7,14,7,8,1,604,0,0.0,1,1,19,0,0,1,19
171.6,01:58:03,34.1,91.0,15353,8.8,646,126.4,1108,7,14,7,8,1,612,0,0.0,1,1,19,0,0,1,19
173.7,01:58:05,36.9,91.3,15397,9.1,645,124.7,1108,7,14,7,8,1,620,0,0.0,1,1,19,0,0,1,19
175.8,01:58:07,36.4,91.5,15425,5.2,646,119.4,1108,7,14,7,8,1,629,0,0.0,1,1,19,0,0,1,19
177.9,01:58:09,36.3,91.3,15393,12.1,645,121.1,1108,7,14,7,8,1,637,0,0.0,1,1,19,0,0,1,19
180.0,01:58:11,35.9,91.4,15410,6.0,645,124.1,1108,7,14,7,8,1,645,0,0.0,1,1,19,0,0,1,19
182.1,01:58:14,36.2,91.7,15461,10.7,646,123.7,1109,7,14,7,8,1,653,0,0.0,1,1,19,0,0,1,19
184.2,01:58:16,35.5,92.1,15535,6.8,646,126.9,1109,7,14,7,8,1,662,0,0.0,1,1,19,0,0,1,19
186.3,01:58:18,32.8,92.8,15644,13.6,646,129.4,1109,7,14,7,8,1,670,0,0.0,1,1,19,0,0,1,19
188.3,01:58:20,31.7,92.9,15674,11.4,646,146.2,1109,7,14,7,8,1,677,0,0.0,1,1,19,0,0,1,19
190.4,01:58:22,31.3,93.0,15680,14.2,646,120.6,1109,7,14,7,8,1,685,0,0.0,1,1,19,0,0,1,19
192.5,01:58:24,33.2,93.0,15685,5.3,646,136.4,1109,7,14,7,8,1,694,0,0.0,1,1,19,0,0,1,19
194.6,01:58:26,28.8,92.8,15658,11.8,646,145.8,1109,7,14,7,8,1,701,0,0.0,1,1,19,0,0,1,19
196.7,01:58:28,29.3,92.9,15668,10.2,646,150.7,1109,7,14,7,8,1,709,0,0.0,1,1,19,0,0,1,19
198.8,01:58:30,27.7,92.9,15676,6.1,646,145.7,1109,7,14,7,8,1,717,0,0.0,1,1,19,0,0,1,19
200.9,01:58:32,30.1,92.5,15598,6.8,646,134.4,1109,7,14,7,8,1,725,0,0.0,1,1,19,0,0,1,19
203.0,01:58:34,28.2,92.5,15605,9.5,645,144.3,1109,7,14,7,8,1,734,0,0.0,1,1,19,0,0,1,19
205.1,01:58:37,30.6,92.3,15570,5.1,646,145.5,1109,7,14,7,8,1,742,0,0.0,1,1,19,0,0,1,19
207.2,01:58:39,28.3,92.3,15570,9.8,646,141.8,1109,7,14,7,8,1,750,0,0.0,1,1,19,0,0,1,19
209.3,01:58:41,28.3,92.2,15550,62.2,646,143.0,1109,7,14,7,8,1,758,0,0.0,1,1,20,0,0,1,20
211.4,01:58:43,27.6,92.3,15566,10.4,646,136.7,1109,7,14,7,8,1,766,0,0.0,1,1,19,0,0,1,19
213.5,01:58:45,31.3,92.9,15666,22.1,646,146.6,1109,7,14,7,8,1,774,0,0.0,1,1,19,0,0,1,19
215.6,01:58:47,27.4,93.4,15746,13.0,647,138.0,1109,7,14,7,10,1,782,0,0.0,1,1,19,0,0,1,19
217.6,01:58:49,26.8,93.4,15758,9.1,646,145.3,1109,7,14,7,10,1,790,0,0.0,1,1,19,0,0,1,19
219.7,01:58:51,29.3,93.2,15725,5.9,646,144.9,1109,7,14,7,10,1,797,0,0.0,1,1,20,0,0,1,20
221.8,01:58:53,32.9,93.6,15789,12.6,646,135.9,1109,7,14,7,10,1,804,0,0.0,1,1,19,0,0,1,19
223.9,01:58:55,29.9,93.6,15792,10.3,646,137.5,1109,7,14,7,10,1,812,0,0.0,1,1,19,0,0,1,19
226.1,01:58:58,29.0,93.5,15770,11.0,646,144.4,1109,7,14,7,10,1,820,0,0.0,1,1,19,0,0,1,19
228.2,01:59:00,33.2,92.6,15624,9.8,646,137.9,1109,7,14,7,10,1,828,0,0.0,1,1,19,0,0,1,19
230.2,01:59:02,30.5,92.7,15629,12.8,647,141.6,1109,7,14,7,10,1,837,0,0.0,1,1,19,0,0,1,19
232.3,01:59:04,30.6,92.6,15616,11.7,647,153.5,1109,7,14,7,10,1,844,0,0.0,1,1,19,0,0,1,19
234.5,01:59:06,32.4,92.7,15627,9.7,646,142.2,1110,7,14,7,10,1,852,0,0.0,1,1,19,0,0,1,19
236.6,01:59:08,30.1,92.6,15625,13.0,646,140.3,1110,7,14,7,10,1,860,0,0.0,1,1,19,0,0,1,19
238.6,01:59:10,28.2,92.6,15624,9.7,646,140.0,1110,7,14,7,10,1,868,0,0.0,1,1,19,0,0,1,19
240.7,01:59:12,35.9,93.0,15681,7.3,647,128.6,1110,7,14,7,10,1,877,0,0.0,1,1,19,0,0,1,19
242.8,01:59:14,31.2,93.0,15681,5.9,646,133.1,1110,7,14,7,10,1,885,0,0.0,1,1,19,0,0,1,19
245.0,01:59:16,30.4,92.9,15672,9.5,598,145.4,1110,7,12,7,10,1,893,0,0.0,1,1,19,0,0,1,19
247.1,01:59:19,35.9,91.8,15488,9.5,633,132.2,1102,7,14,7,10,1,902,0,0.0,1,1,19,0,0,1,19
249.2,01:59:21,36.7,91.6,15441,10.6,633,114.3,1103,7,14,7,10,1,910,0,0.0,1,1,19,0,0,1,19
251.3,01:59:23,36.0,91.3,15393,7.5,633,125.8,1103,7,14,7,10,1,918,0,0.0,1,1,19,0,0,1,19
253.4,01:59:25,32.0,90.9,15328,6.0,634,138.4,1103,7,14,7,10,1,926,0,0.0,1,1,19,0,0,1,19
255.4,01:59:27,34.6,91.5,15432,9.6,633,116.8,1103,7,14,7,10,1,934,0,0.0,1,1,19,0,0,1,19
257.6,01:59:29,34.5,90.5,15262,8.2,633,125.0,1103,7,14,7,10,1,943,0,0.0,1,1,19,0,0,1,19
259.6,01:59:31,33.7,90.1,15199,10.5,633,125.4,1103,7,14,7,10,1,951,0,0.0,1,1,19,0,0,1,19
261.7,01:59:33,33.6,89.8,15139,11.3,634,116.4,1103,7,14,7,10,1,959,0,0.0,1,1,19,0,0,1,19
263.8,01:59:35,35.2,89.0,15005,8.3,634,133.6,1103,7,14,7,10,1,967,0,0.0,1,1,19,0,0,1,19
265.9,01:59:37,29.7,88.6,14943,9.1,634,132.4,1103,7,14,7,10,1,975,0,0.0,1,1,19,0,0,1,19
268.0,01:59:39,30.5,89.1,15024,10.4,634,148.7,1103,7,14,7,10,1,983,0,0.0,1,1,19,0,0,1,19
270.1,01:59:42,30.5,89.1,15033,15.3,634,135.5,1104,7,14,7,10,1,991,0,0.0,1,1,19,0,0,1,19
272.1,01:59:44,32.0,89.5,15088,10.1,634,138.0,1104,7,14,7,11,1,999,0,0.0,1,1,19,0,0,1,19
274.3,01:59:46,31.8,89.4,15075,9.2,634,150.1,1104,7,14,7,11,1,1007,0,0.0,1,1,19,0,0,1,19
276.3,01:59:48,28.8,89.4,15082,10.3,634,143.6,1104,7,14,7,10,1,1016,0,0.0,1,1,19,0,0,1,19
278.5,01:59:50,30.3,89.5,15098,9.8,634,149.7,1104,7,14,7,10,1,1023,0,0.0,1,1,19,0,0,1,19
280.5,01:59:52,27.6,89.6,15105,7.6,634,138.6,1104,7,14,7,10,1,1031,0,0.0,1,1,19,0,0,1,19
282.6,01:59:54,30.9,89.6,15108,8.2,634,140.6,1104,7,14,7,10,1,1039,0,0.0,1,1,19,0,0,1,19
284.7,01:59:56,29.9,89.6,15115,12.4,634,148.0,1104,7,14,7,9,1,1048,0,0.0,1,1,19,0,0,1,19
286.9,01:59:58,30.9,89.6,15113,10.5,634,152.8,1104,7,14,7,9,1,1056,0,0.0,1,1,19,0,0,1,19
289.0,02:00:00,32.8,90.2,15217,5.7,634,138.0,1104,7,14,7,9,1,1064,0,0.0,1,1,19,0,0,1,19
291.1,02:00:03,31.1,89.5,15101,13.1,634,130.2,1104,7,14,7,9,1,1072,0,0.0,1,1,19,0,0,1,19
293.3,02:00:05,33.1,89.6,15118,10.4,634,140.6,1104,7,14,7,8,1,1080,0,0.0,1,1,19,0,0,1,19
295.4,02:00:07,29.5,89.7,15128,12.2,634,138.0,1105,7,14,7,8,1,1089,0,0.0,1,1,20,0,0,1,20
297.4,02:00:09,28.7,90.2,15208,9.1,634,151.4,1105,7,14,7,10,1,1097,0,0.0,1,1,19,0,0,1,19
299.5,02:00:11,29.9,89.7,15131,9.8,634,141.1,1105,7,14,7,10,1,1105,0,0.0,1,1,19,0,0,1,19
301.5,02:00:13,28.5,89.7,15123,10.9,635,138.9,1105,7,14,7,10,1,1113,0,0.0,1,1,19,0,0,1,19
303.7,02:00:15,28.4,89.7,15126,11.8,635,139.1,1106,7,14,7,10,1,1121,0,0.0,1,1,19,0,0,1,19
305.8,02:00:17,30.2,89.7,15136,11.1,635,144.0,1106,7,14,7,10,1,1129,0,0.0,1,1,19,0,0,1,19
307.9,02:00:19,29.5,89.7,15121,9.7,635,134.6,1106,7,14,7,10,1,1138,0,0.0,1,1,19,0,0,1,19
310.0,02:00:21,33.7,89.6,15114,14.2,635,111.8,1106,7,14,7,10,1,1145,0,0.0,1,1,19,0,0,1,19
312.1,02:00:24,34.7,89.6,15111,13.5,635,109.4,1106,7,14,7,10,1,1154,0,0.0,1,1,19,0,0,1,19
314.3,02:00:26,32.2,89.7,15133,9.9,635,134.7,1106,7,14,7,10,1,1162,0,0.0,1,1,19,0,0,1,19
316.4,02:00:28,35.1,89.7,15125,10.6,635,126.1,1106,7,14,7,10,1,1170,0,0.0,1,1,19,0,0,1,19
318.4,02:00:30,28.0,89.7,15136,7.9,635,138.0,1107,7,14,7,10,1,1178,0,0.0,1,1,19,0,0,1,19
320.6,02:00:32,29.0,90.0,15183,14.4,635,128.3,1107,7,14,7,10,1,1186,0,0.0,1,1,19,0,0,1,19
322.7,02:00:34,28.8,89.9,15166,5.9,635,144.0,1107,7,14,7,10,1,1194,0,0.0,1,1,19,0,0,1,19
324.8,02:00:36,34.4,89.7,15123,3.8,635,132.1,1107,7,14,7,10,1,1202,0,0.0,1,1,19,0,0,1,19
326.9,02:00:38,31.7,89.7,15126,9.9,635,139.0,1108,7,14,7,10,1,1210,0,0.0,1,1,19,0,0,1,19
328.9,02:00:40,30.6,89.8,15138,3.8,634,136.8,1108,7,14,7,10,1,1219,0,0.0,1,1,19,0,0,1,19
331.0,02:00:42,32.8,90.4,15252,11.4,634,145.1,1108,7,14,7,10,1,1227,0,0.0,1,1,19,0,0,1,19
333.1,02:00:45,34.1,89.6,15113,10.6,635,124.2,1108,7,14,7,10,1,1234,0,0.0,1,1,19,0,0,1,19
335.1,02:00:47,32.7,89.7,15135,11.4,634,120.6,1108,7,14,7,10,1,1243,0,0.0,1,1,19,0,0,1,19
337.3,02:00:49,30.4,89.7,15135,9.8,635,131.3,1108,7,14,7,10,1,1251,0,0.0,1,1,19,0,0,1,19
339.4,02:00:51,29.9,89.7,15128,8.3,635,128.9,1108,7,14,7,10,1,1259,0,0.0,1,1,19,0,0,1,19
341.4,02:00:53,28.0,89.7,15132,5.2,635,146.0,1108,7,14,7,10,1,1267,0,0.0,1,1,19,0,0,1,19
343.5,02:00:55,30.3,89.6,15112,9.8,635,124.7,1108,7,14,7,10,1,1275,0,0.0,1,1,19,0,0,1,19
345.6,02:00:57,29.0,88.7,14957,6.8,635,130.7,1108,7,14,7,10,1,1283,0,0.0,1,1,19,0,0,1,19
347.7,02:00:59,33.1,87.9,14823,7.4,635,132.3,1108,7,14,7,10,1,1291,0,0.0,1,1,19,0,0,1,19
349.8,02:01:01,31.4,87.5,14751,9.0,635,123.4,1108,7,14,7,10,1,1299,0,0.0,1,1,19,0,0,1,19
351.9,02:01:03,38.0,87.0,14673,8.4,635,109.5,1108,7,14,7,10,1,1308,0,0.0,1,1,19,0,0,1,19
353.9,02:01:05,31.6,86.6,14604,5.2,635,129.7,1108,7,14,7,10,1,1316,0,0.0,1,1,19,0,0,1,19
356.1,02:01:08,35.2,86.4,14568,9.1,634,119.2,1108,7,14,7,10,1,1324,0,0.0,1,1,19,0,0,1,19
358.1,02:01:10,34.6,86.0,14511,4.5,634,126.7,1108,7,14,7,10,1,1332,0,0.0,1,1,19,0,0,1,19
360.2,02:01:12,32.4,85.6,14439,9.3,635,121.9,1108,7,14,7,10,1,1340,0,0.0,1,1,19,0,0,1,19
362.3,02:01:14,32.6,84.8,14310,8.2,597,122.0,1108,7,12,7,9,1,1348,0,0.0,1,1,19,0,0,1,19
364.4,02:01:16,36.9,84.9,14315,10.4,645,124.3,1109,7,14,7,9,1,1356,0,0.0,1,1,19,0,0,1,19
366.5,02:01:18,34.2,84.6,14262,7.3,645,108.9,1109,7,14,7,12,1,1365,0,0.0,1,1,19,0,0,1,19
368.7,02:01:20,34.6,84.2,14194,6.8,644,121.5,1109,7,14,7,10,1,1373,0,0.0,1,1,19,0,0,1,19
370.7,02:01:22,28.4,84.1,14189,8.4,645,137.2,1109,7,14,7,10,1,1380,0,0.0,1,1,19,0,0,1,19
372.8,02:01:24,29.3,84.2,14200,6.6,645,119.5,1110,7,14,7,10,1,1389,0,0.0,1,1,19,0,0,1,19
374.9,02:01:26,29.5,84.2,14204,10.7,645,137.3,1110,7,14,7,10,1,1397,0,0.0,1,1,19,0,0,1,19
377.0,02:01:28,33.5,84.3,14214,7.5,645,132.7,1110,7,14,7,10,1,1405,0,0.0,1,1,19,0,0,1,19
379.1,02:01:31,30.6,84.1,14190,11.3,644,124.7,1110,7,14,7,9,1,1413,0,0.0,1,1,19,0,0,1,19
381.1,02:01:33,30.9,84.2,14205,12.6,645,118.1,1110,7,14,7,9,1,1421,0,0.0,1,1,19,0,0,1,19
383.3,02:01:35,29.0,84.2,14209,8.1,644,134.6,1110,7,14,7,9,1,1429,0,0.0,1,1,19,0,0,1,19
385.4,02:01:37,26.9,84.2,14205,14.5,645,131.1,1110,7,14,7,9,1,1438,0,0.0,1,1,20,0,0,1,20
387.5,02:01:39,29.4,84.3,14210,9.0,645,151.7,1110,7,14,7,9,1,1446,0,0.0,1,1,19,0,0,1,19
389.6,02:01:41,29.5,84.2,14210,9.6,645,154.6,1110,7,14,7,9,1,1454,0,0.0,1,1,19,0,0,1,19
391.8,02:01:43,30.7,84.3,14217,11.5,645,129.5,1110,7,14,7,9,1,1462,0,0.0,1,1,19,0,0,1,19
393.9,02:01:45,29.8,84.3,14224,6.5,645,133.6,1110,7,14,7,9,1,1471,0,0.0,1,1,19,0,0,1,19
396.1,02:01:48,28.9,84.0,14161,11.7,644,137.6,1110,7,14,7,9,1,1479,0,0.0,1,1,19,0,0,1,19
398.3,02:01:50,34.0,84.0,14169,3.6,644,134.1,1110,7,14,7,9,1,1487,0,0.0,1,1,19,0,0,1,19
400.4,02:01:52,27.0,84.0,14167,8.3,644,122.1,1110,7,14,7,9,1,1496,0,0.0,1,1,20,0,0,1,20
402.5,02:01:54,29.6,83.8,14138,13.7,645,142.7,1110,7,14,7,9,1,1504,0,0.0,1,1,19,0,0,1,19
404.6,02:01:56,32.3,83.9,14157,8.9,645,143.4,1110,7,14,7,9,1,1512,0,0.0,1,1,19,0,0,1,19
406.7,02:01:58,33.6,84.2,14195,9.2,645,128.9,1110,7,14,7,9,1,1520,0,0.0,1,1,19,0,0,1,19
408.7,02:02:00,32.4,84.3,14214,6.6,645,150.4,1110,7,14,7,9,1,1528,0,0.0,1,1,19,0,0,1,19
410.8,02:02:02,30.8,84.3,14220,11.9,645,138.5,1110,7,14,7,9,1,1536,0,0.0,1,1,19,0,0,1,19
412.9,02:02:04,30.0,84.3,14220,6.1,645,154.1,1110,7,14,7,9,1,1544,0,0.0,1,1,19,0,0,1,19
415.0,02:02:06,30.5,84.3,14216,11.1,645,146.4,1110,7,14,7,9,1,1552,0,0.0,1,1,19,0,0,1,19
417.1,02:02:09,27.2,84.4,14228,11.8,645,146.0,1110,7,14,7,9,1,1561,0,0.0,1,1,19,0,0,1,19
419.2,02:02:11,32.9,84.4,14229,8.8,645,132.3,1110,7,14,7,9,1,1568,0,0.0,1,1,19,0,0,1,19
421.3,02:02:13,27.8,84.5,14248,12.1,644,137.1,1110,7,14,7,9,1,1577,0,0.0,1,1,19,0,0,1,19
423.4,02:02:15,32.1,84.6,14261,11.4,644,146.7,1110,7,14,7,9,1,1585,0,0.0,1,1,19,0,0,1,19
425.5,02:02:17,32.4,84.6,14264,7.3,645,152.1,1110,7,14,7,9,1,1592,0,0.0,1,1,19,0,0,1,19
427.6,02:02:19,31.2,84.7,14285,13.6,645,125.2,1110,7,14,7,9,1,1600,0,0.0,1,1,19,0,0,1,19
