t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
67.1,00:47:07,36.6,94.6,15958,7.0,637,125.1,1138,7,14,7,7,1,204,0,0.0,1,0,17,0,0,1,17
69.3,00:47:09,36.1,94.5,15944,10.2,637,111.4,1138,7,14,7,7,1,211,0,0.0,1,0,17,0,0,1,17
71.5,00:47:11,39.5,92.1,15528,12.5,637,124.8,1138,7,14,7,7,1,221,0,0.0,1,0,17,0,0,1,17
73.9,00:47:14,35.5,92.3,15565,9.6,637,119.3,1138,7,14,7,7,1,229,0,0.0,1,0,17,0,0,1,17
76.0,00:47:16,37.3,92.4,15584,10.5,637,114.8,1138,7,14,7,7,1,237,0,0.0,1,0,17,0,0,1,17
78.2,00:47:18,37.0,86.9,14661,12.6,637,121.6,1138,7,14,7,7,1,244,0,0.0,1,0,17,0,0,1,17
80.3,00:47:20,37.1,86.9,14664,9.6,637,124.4,1138,7,14,7,7,1,253,0,0.0,1,0,17,0,0,1,17
82.4,00:47:22,34.7,87.0,14675,9.3,637,117.7,1138,7,14,7,7,1,261,0,0.0,1,0,17,0,0,1,17
84.6,00:47:25,32.3,87.1,14693,12.0,637,135.1,1139,7,14,7,7,1,269,0,0.0,1,0,17,0,0,1,17
86.8,00:47:27,35.4,91.8,15492,7.2,637,131.4,1139,7,14,7,7,1,277,0,0.0,1,0,17,0,0,1,17
89.0,00:47:29,35.0,91.2,15389,13.4,637,136.3,1139,7,14,7,7,1,285,0,0.0,1,0,17,0,0,1,17
91.1,00:47:31,38.3,91.5,15427,3.0,637,129.1,1139,7,14,7,7,1,294,0,0.0,1,0,17,0,0,1,17
93.2,00:47:33,39.9,92.1,15540,7.3,637,128.0,1139,7,14,7,7,1,302,0,0.0,1,0,17,0,0,1,17
95.4,00:47:35,38.1,92.6,15623,5.8,637,125.6,1139,7,14,7,7,1,311,0,0.0,1,0,17,0,0,1,17
97.5,00:47:38,37.1,91.9,15506,48.3,993,95.9,766,5,13,7,7,1,319,0,0.0,1,0,17,0,0,1,17
99.7,00:47:40,36.2,86.8,14636,13.2,637,51.2,470,7,14,7,5,1,327,0,0.0,1,0,17,0,0,1,17
101.9,00:47:42,37.1,89.2,15043,9.7,637,131.4,941,7,14,7,5,1,335,0,0.0,1,0,17,0,0,1,17
103.9,00:47:44,37.0,89.5,15091,7.3,637,38.9,393,3,10,7,5,1,345,0,0.0,1,0,17,0,0,1,17
106.3,00:47:46,36.1,85.6,14435,11.4,637,43.8,393,3,10,7,3,1,353,0,0.0,1,0,17,0,0,1,17
108.3,00:47:48,36.0,85.3,14395,4.4,637,41.1,393,3,10,7,3,1,361,0,0.0,1,0,17,0,0,1,17
110.4,00:47:50,35.3,85.3,14391,8.3,637,43.3,393,3,10,7,3,1,369,0,0.0,1,0,17,0,0,1,17
112.5,00:47:53,34.6,85.1,14355,12.5,637,38.3,393,3,10,7,3,1,377,0,0.0,1,0,17,0,0,1,17
114.6,00:47:55,37.8,85.0,14339,3.8,637,35.4,393,3,10,7,3,1,386,0,0.0,1,0,17,0,0,1,17
116.7,00:47:57,37.7,85.1,14352,6.9,637,28.4,393,3,10,7,3,1,394,0,0.0,1,0,17,0,0,1,17
118.7,00:47:59,34.0,85.2,14374,9.7,637,44.1,394,3,10,7,3,1,402,0,0.0,1,0,17,0,0,1,17
120.8,00:48:01,32.6,85.4,14399,12.6,637,48.7,394,3,10,7,3,1,410,0,0.0,1,0,17,0,0,1,17
122.9,00:48:03,35.2,85.5,14412,11.3,637,44.4,434,5,12,7,3,1,418,0,0.0,1,0,17,0,0,1,17
125.0,00:48:05,38.4,87.3,14723,71.9,995,44.1,394,3,11,7,4,1,426,0,0.0,1,0,17,0,0,1,17
127.1,00:48:07,38.1,85.4,14408,5.2,637,52.5,433,5,12,7,4,1,435,0,0.0,1,0,17,0,0,1,17
129.2,00:48:09,37.7,87.3,14725,64.6,616,111.4,738,5,10,7,4,1,442,0,0.0,1,0,17,0,0,1,17
131.4,00:48:11,38.7,88.7,14955,11.7,641,94.1,888,5,12,7,4,1,451,0,0.0,1,0,17,0,0,1,17
133.4,00:48:13,38.4,88.6,14950,6.6,641,42.8,377,3,10,7,5,1,459,0,0.0,1,0,17,0,0,1,17
135.6,00:48:16,39.2,85.3,14389,9.6,642,50.9,417,5,12,7,4,1,467,0,0.0,1,0,17,0,0,1,17
137.6,00:48:18,37.1,85.9,14488,11.0,642,111.1,643,5,12,7,4,1,475,0,0.0,1,0,17,0,0,1,17
139.8,00:48:20,35.8,89.3,15057,6.7,642,98.4,868,5,12,7,5,1,484,0,0.0,1,0,17,0,0,1,17
141.9,00:48:22,36.0,89.4,15086,8.8,642,59.8,869,5,12,7,5,1,492,0,0.0,1,0,17,0,0,1,17
144.0,00:48:24,37.5,89.6,15111,10.6,642,66.4,869,5,12,7,5,1,500,0,0.0,1,0,17,0,0,1,17
146.1,00:48:26,35.2,89.6,15106,14.0,645,71.6,865,5,12,7,5,1,508,0,0.0,1,0,18,0,0,1,18
148.2,00:48:28,38.6,89.8,15149,39.6,667,43.4,866,5,12,7,5,1,516,0,0.0,1,0,18,0,0,1,18
150.2,00:48:30,39.8,90.0,15175,4.6,666,35.9,866,5,12,7,5,1,524,0,0.0,1,0,17,0,0,1,17
152.3,00:48:32,40.9,90.2,15209,7.7,666,47.4,866,5,12,7,5,1,532,0,0.0,1,0,17,0,0,1,17
154.3,00:48:34,39.9,89.9,15159,7.0,666,62.0,866,5,12,7,5,1,540,0,0.0,1,0,17,0,0,1,17
156.4,00:48:36,36.3,90.0,15181,11.0,667,34.2,866,5,12,7,5,1,548,0,0.0,1,0,17,0,0,1,17
158.5,00:48:39,40.3,89.9,15170,12.0,667,60.6,866,5,12,7,5,1,556,0,0.0,1,0,17,0,0,1,17
160.6,00:48:41,36.4,90.0,15174,5.6,667,56.7,866,5,12,7,5,1,565,0,0.0,1,0,17,0,0,1,17
162.8,00:48:43,38.2,90.1,15189,12.4,667,64.3,866,5,12,7,5,1,573,0,0.0,1,0,17,0,0,1,17
165.0,00:48:45,36.5,90.1,15188,7.8,684,63.8,866,5,13,7,5,1,582,0,0.0,1,0,22,0,0,1,22
167.2,00:48:47,40.3,88.4,14910,20.3,667,60.4,866,5,12,7,5,1,590,0,0.0,1,0,17,0,0,1,17
169.3,00:48:49,37.0,88.7,14959,4.4,667,66.8,866,5,12,7,5,1,598,0,0.0,1,0,17,0,0,1,17
171.4,00:48:51,34.7,88.7,14955,67.2,691,67.1,866,5,13,7,5,1,604,0,0.0,1,0,19,0,0,1,19
173.5,00:48:54,35.0,88.6,14948,14.3,738,61.7,866,5,14,7,5,1,613,0,0.0,1,0,18,0,0,1,18
175.6,00:48:56,35.2,88.5,14923,32.7,758,63.2,866,5,14,7,5,1,621,0,0.0,1,0,18,0,0,1,18
177.7,00:48:58,35.0,88.3,14885,15.1,765,60.2,866,5,14,7,6,1,629,0,0.0,1,0,18,0,0,1,18
179.7,00:49:00,31.8,87.6,14782,15.8,765,68.5,866,5,14,7,6,1,637,0,0.0,1,0,18,0,0,1,18
181.8,00:49:02,30.9,87.7,14787,15.9,765,81.8,866,5,14,7,6,1,645,0,0.0,1,0,18,0,0,1,18
183.9,00:49:04,26.2,87.8,14815,12.9,724,89.5,866,5,14,7,6,1,654,0,0.0,1,0,18,0,0,1,18
185.9,00:49:06,33.5,87.9,14829,10.9,724,87.9,866,5,14,7,6,1,662,0,0.0,1,0,18,0,0,1,18
188.0,00:49:08,30.0,87.9,14828,14.2,724,55.4,866,5,14,7,6,1,670,0,0.0,1,0,18,0,0,1,18
190.1,00:49:10,31.5,88.1,14853,13.7,724,60.5,867,5,14,7,6,1,678,0,0.0,1,0,18,0,0,1,18
192.1,00:49:12,28.7,88.1,14853,3.8,724,55.2,867,5,14,7,6,1,686,0,0.0,1,0,18,0,0,1,18
194.2,00:49:14,33.4,88.1,14852,11.3,724,91.6,867,5,14,7,6,1,694,0,0.0,1,0,18,0,0,1,18
196.2,00:49:16,32.8,88.1,14858,14.4,724,81.1,867,5,14,7,6,1,702,0,0.0,1,0,18,0,0,1,18
198.3,00:49:18,34.7,88.1,14861,15.1,724,88.8,867,5,14,7,6,1,711,0,0.0,1,0,18,0,0,1,18
200.4,00:49:20,29.8,88.1,14854,22.7,727,78.5,867,5,14,7,6,1,718,0,0.0,1,0,19,0,0,1,19
202.5,00:49:23,36.0,88.0,14835,24.5,730,66.9,867,5,14,7,6,1,727,0,0.0,1,0,18,0,0,1,18
204.6,00:49:25,28.5,88.0,14842,15.8,730,64.5,867,5,14,7,6,1,735,0,0.0,1,0,18,0,0,1,18
206.6,00:49:27,34.8,85.6,14443,10.7,730,64.3,867,5,14,7,6,1,743,0,0.0,1,0,18,0,0,1,18
208.7,00:49:29,31.2,84.1,14190,13.1,731,69.1,867,5,14,7,6,1,751,0,0.0,1,0,18,0,0,1,18
210.8,00:49:31,35.6,83.1,14023,9.1,731,62.9,867,5,14,7,6,1,759,0,0.0,1,0,18,0,0,1,18
212.9,00:49:33,35.9,82.8,13964,7.5,731,68.2,867,5,14,7,6,1,768,0,0.0,1,0,18,0,0,1,18
215.0,00:49:35,30.2,83.0,14007,9.9,731,72.9,867,5,14,7,6,1,776,0,0.0,1,0,18,0,0,1,18
217.0,00:49:37,35.8,83.8,14129,12.9,731,63.6,867,5,14,7,6,1,784,0,0.0,1,0,18,0,0,1,18
219.1,00:49:39,38.0,84.8,14302,11.9,731,58.9,867,5,14,7,6,1,792,0,0.0,1,0,18,0,0,1,18
221.2,00:49:41,42.7,87.6,14772,8.3,731,55.0,867,5,14,7,6,1,800,0,0.0,1,0,18,0,0,1,18
223.2,00:49:43,30.9,86.8,14639,12.5,731,67.0,867,5,14,7,6,1,808,0,0.0,1,0,18,0,0,1,18
225.4,00:49:45,33.1,87.0,14670,9.5,731,102.0,867,5,14,7,6,1,817,0,0.0,1,0,18,0,0,1,18
227.5,00:49:48,32.5,87.1,14694,5.2,731,80.2,867,5,14,7,6,1,825,0,0.0,1,0,18,0,0,1,18
229.6,00:49:50,40.7,88.7,14968,8.9,731,73.6,867,5,14,7,6,1,833,0,0.0,1,0,18,0,0,1,18
231.7,00:49:52,36.4,88.7,14965,6.5,731,61.0,867,5,14,7,6,1,841,0,0.0,1,0,18,0,0,1,18
233.8,00:49:54,32.3,88.6,14938,12.1,731,67.0,867,5,14,7,6,1,850,0,0.0,1,0,18,0,0,1,18
235.9,00:49:56,29.6,88.8,14974,7.6,731,71.4,867,5,14,7,6,1,858,0,0.0,1,0,18,0,0,1,18
238.0,00:49:58,32.3,88.1,14865,6.9,731,64.0,867,5,14,7,6,1,866,0,0.0,1,0,18,0,0,1,18
240.0,00:50:00,31.6,87.8,14815,13.6,731,71.1,867,5,14,7,6,1,874,0,0.0,1,0,18,0,0,1,18
242.1,00:50:02,45.0,88.5,14931,9.8,731,61.0,867,5,14,7,6,1,882,0,0.0,1,0,18,0,0,1,18
244.2,00:50:04,39.1,88.3,14892,14.1,731,56.6,868,5,14,7,6,1,890,0,0.0,1,0,18,0,0,1,18
246.3,00:50:06,32.4,82.0,13825,12.1,695,40.1,379,3,10,7,6,1,898,0,0.0,1,0,18,0,0,1,18
248.3,00:50:08,34.7,81.8,13796,8.4,733,23.0,379,3,12,7,3,1,906,0,0.0,1,0,18,0,0,1,18
250.4,00:50:10,35.8,81.0,13659,9.2,733,42.6,379,3,12,7,4,1,914,0,0.0,1,0,18,0,0,1,18
252.4,00:50:12,32.7,80.2,13526,10.6,640,43.4,269,3,12,7,4,1,923,0,0.0,1,0,18,0,0,1,18
254.5,00:50:14,31.0,79.0,13331,8.4,640,55.3,269,3,12,7,4,1,931,0,0.0,1,0,18,0,0,1,18
256.5,00:50:17,31.8,78.3,13205,9.1,640,53.4,269,3,12,7,4,1,939,0,0.0,1,0,18,0,0,1,18
258.6,00:50:19,32.3,77.5,13078,10.6,640,48.4,269,3,12,7,4,1,947,0,0.0,1,0,18,0,0,1,18
260.7,00:50:21,35.5,77.7,13103,12.1,640,46.1,269,3,12,7,4,1,955,0,0.0,1,0,18,0,0,1,18
262.7,00:50:23,31.2,77.1,13000,12.1,640,55.2,268,3,12,7,4,1,963,0,0.0,1,0,18,0,0,1,18
264.8,00:50:25,28.7,77.1,12996,11.3,641,66.2,268,3,12,7,4,1,972,0,0.0,1,0,18,0,0,1,18
266.9,00:50:27,28.5,77.0,12982,15.1,640,59.3,268,3,12,7,4,1,979,0,0.0,1,0,18,0,0,1,18
269.0,00:50:29,32.6,76.7,12938,15.0,640,62.3,268,3,12,7,4,1,987,0,0.0,1,0,18,0,0,1,18
271.0,00:50:31,30.6,76.8,12954,8.5,641,75.5,268,3,12,7,4,1,995,0,0.0,1,0,18,0,0,1,18
273.1,00:50:33,37.3,76.9,12972,10.8,641,15.4,268,3,12,7,4,1,1004,0,0.0,1,0,18,0,0,1,18
275.1,00:50:35,31.3,76.8,12960,3.9,641,12.3,269,3,12,7,4,1,1012,0,0.0,1,0,18,0,0,1,18
277.1,00:50:37,33.5,76.9,12969,8.4,641,34.2,269,3,12,7,4,1,1020,0,0.0,1,0,18,0,0,1,18
279.2,00:50:39,34.8,77.1,13008,14.5,641,37.1,269,3,12,7,4,1,1028,0,0.0,1,0,18,0,0,1,18
281.3,00:50:41,31.2,76.9,12973,9.8,641,37.0,268,3,12,7,4,1,1036,0,0.0,1,0,18,0,0,1,18
283.3,00:50:43,30.0,77.2,13017,3.7,641,45.5,268,3,12,7,4,1,1044,0,0.0,1,0,18,0,0,1,18
285.4,00:50:45,35.7,77.1,13003,12.9,641,38.1,268,3,12,7,4,1,1052,0,0.0,1,0,18,0,0,1,18
287.5,00:50:48,33.7,77.0,12990,9.9,641,61.6,268,3,12,7,4,1,1061,0,0.0,1,0,18,0,0,1,18
289.5,00:50:50,27.6,77.0,12989,12.8,641,77.6,269,3,12,7,4,1,1069,0,0.0,1,0,18,0,0,1,18
291.6,00:50:52,31.5,77.9,13136,10.3,641,55.7,269,3,12,7,4,1,1077,0,0.0,1,0,18,0,0,1,18
293.8,00:50:54,32.6,77.1,13002,12.6,641,59.5,268,3,12,7,4,1,1085,0,0.0,1,0,18,0,0,1,18
295.8,00:50:56,31.3,77.1,12996,12.1,641,53.1,268,3,12,7,4,1,1094,0,0.0,1,0,18,0,0,1,18
297.9,00:50:58,29.2,77.0,12992,17.0,641,70.7,268,3,12,7,4,1,1102,0,0.0,1,0,18,0,0,1,18
300.0,00:51:00,29.6,77.1,13003,14.5,641,64.8,268,3,12,7,4,1,1110,0,0.0,1,0,18,0,0,1,18
302.1,00:51:02,35.5,77.1,13009,15.2,642,68.4,268,3,12,7,4,1,1118,0,0.0,1,0,18,0,0,1,18
304.1,00:51:04,30.6,77.1,13008,15.5,642,61.2,268,3,12,7,4,1,1126,0,0.0,1,0,18,0,0,1,18
306.2,00:51:06,30.5,77.1,13008,12.2,641,66.2,268,3,12,7,4,1,1134,0,0.0,1,0,18,0,0,1,18
308.3,00:51:08,30.4,77.3,13032,5.9,641,84.8,268,3,12,7,4,1,1143,0,0.0,1,0,18,0,0,1,18
310.4,00:51:10,30.4,77.2,13029,16.6,641,60.2,268,3,12,7,4,1,1151,0,0.0,1,0,18,0,0,1,18
312.5,00:51:13,29.8,77.2,13024,12.0,641,72.2,269,3,12,7,4,1,1159,0,0.0,1,0,18,0,0,1,18
314.6,00:51:15,31.5,77.6,13089,17.2,642,60.0,269,3,12,7,4,1,1167,0,0.0,1,0,18,0,0,1,18
316.6,00:51:17,33.8,78.4,13228,10.7,642,52.6,269,3,12,7,4,1,1175,0,0.0,1,0,18,0,0,1,18
318.7,00:51:19,29.0,78.2,13191,13.7,642,26.8,269,3,12,7,4,1,1183,0,0.0,1,0,18,0,0,1,18
