t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
58.3,13:37:39,34.1,87.8,14808,2.8,469,157.0,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
60.6,13:37:42,39.5,87.3,14731,2.1,469,134.6,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
62.8,13:37:44,35.5,87.7,14788,4.2,469,144.2,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
65.0,13:37:46,36.6,88.1,14853,2.6,469,147.3,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
67.4,13:37:49,37.2,88.0,14839,3.4,469,117.0,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
69.7,13:37:51,34.4,88.0,14844,2.8,469,153.5,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
71.9,13:37:53,38.7,88.1,14854,0.7,469,147.5,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
74.1,13:37:55,37.3,87.6,14779,2.8,469,153.2,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
76.4,13:37:58,35.8,87.9,14826,0.7,469,161.0,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
78.6,13:38:00,36.0,88.0,14835,2.0,469,142.3,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
81.0,13:38:02,37.3,87.8,14816,2.1,469,137.1,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
83.2,13:38:04,36.7,87.5,14763,2.1,469,150.9,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
85.5,13:38:07,36.8,87.2,14715,2.1,469,125.0,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
87.7,13:38:09,54.2,89.2,15037,2.3,469,239.9,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
89.8,13:38:11,45.8,88.1,14859,1.3,469,164.0,392,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
92.2,13:38:13,36.8,87.8,14805,2.1,469,115.9,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
94.4,13:38:16,35.3,87.9,14833,3.6,469,154.6,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
96.6,13:38:18,36.7,87.4,14747,2.8,469,137.8,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
98.9,13:38:20,35.5,88.0,14835,3.1,469,116.6,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
101.4,13:38:23,35.2,87.9,14829,2.1,469,103.9,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
103.7,13:38:25,35.0,87.7,14795,2.8,469,132.9,393,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
105.9,13:38:27,35.3,88.2,14885,2.1,469,147.1,394,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
108.1,13:38:29,36.4,87.6,14771,3.5,469,159.4,402,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
110.4,13:38:31,33.4,87.9,14823,2.8,469,180.9,403,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
112.6,13:38:34,34.4,87.9,14830,2.8,469,176.7,404,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
114.8,13:38:36,36.0,88.0,14844,2.8,469,172.5,404,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
117.1,13:38:38,34.9,88.1,14864,2.7,469,143.3,405,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
119.4,13:38:41,35.3,87.9,14822,1.4,469,126.3,405,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
121.7,13:38:43,36.8,87.6,14773,4.0,469,145.4,405,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
123.9,13:38:45,36.5,87.9,14819,2.0,469,114.1,406,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
126.2,13:38:47,40.6,88.5,14928,1.4,469,120.2,406,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
128.5,13:38:50,36.3,88.6,14937,3.4,469,142.7,406,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
130.8,13:38:52,34.0,88.4,14905,3.4,469,162.0,405,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
133.3,13:38:54,34.7,88.4,14908,1.9,469,167.5,405,5,4,7,5,0,0,0,0.0,0,0,12,0,0,0,12
135.6,13:38:57,36.0,88.4,14909,113.7,536,108.8,448,7,8,7,5,1,0,0,0.0,0,0,15,0,0,0,15
138.3,13:38:59,34.6,88.4,14916,120.4,530,69.9,481,7,8,7,6,1,0,0,0.0,0,0,14,0,0,0,14
140.8,13:39:02,37.8,88.8,14980,96.2,547,86.7,534,7,8,7,6,1,0,0,0.0,0,0,16,0,0,1,16
143.1,13:39:04,82.2,89.8,15143,6.8,575,502.1,612,7,8,7,6,1,0,0,0.0,0,0,16,0,0,1,16
145.1,13:39:06,92.8,90.2,15212,201.1,615,513.9,613,7,10,7,8,1,10,0,0.0,1,0,15,0,0,1,15
147.2,13:39:08,92.3,90.1,15195,182.4,616,485.3,612,7,10,7,8,1,23,0,0.0,1,0,15,0,0,1,15
149.3,13:39:10,91.3,90.0,15188,225.8,616,537.9,613,7,10,7,8,1,35,0,0.0,1,0,15,0,0,1,15
151.4,13:39:13,55.3,90.1,15196,74.8,614,216.9,613,7,10,7,8,1,47,0,0.0,1,0,15,0,0,1,15
153.8,13:39:15,37.4,90.1,15190,44.5,616,145.7,613,7,10,7,8,1,59,0,0.0,1,0,15,0,0,1,15
156.1,13:39:17,39.1,90.5,15263,36.7,616,146.1,613,7,10,7,8,1,71,0,0.0,1,0,16,0,0,1,16
158.5,13:39:20,37.1,89.5,15101,33.6,615,141.3,613,7,10,7,8,1,84,0,0.0,1,0,15,0,0,1,15
160.9,13:39:22,38.0,89.6,15111,34.7,616,141.5,613,7,10,7,8,1,97,0,0.0,1,0,15,0,0,1,15
163.3,13:39:24,37.7,89.6,15116,46.1,616,156.5,613,7,10,7,8,1,110,0,0.0,1,0,20,0,0,1,20
165.8,13:39:27,80.0,89.9,15166,188.3,616,470.0,614,7,10,7,8,1,122,0,0.0,1,0,15,0,0,1,15
167.9,13:39:29,87.6,90.0,15173,156.5,616,425.7,614,7,10,7,8,1,136,0,0.0,1,0,15,0,0,1,15
170.2,13:39:31,38.1,89.9,15167,54.5,616,159.1,614,7,10,7,8,1,148,0,0.0,1,0,15,0,0,1,15
172.5,13:39:34,42.9,90.4,15242,47.4,616,102.9,614,7,10,7,8,1,160,0,0.0,1,0,15,0,0,1,15
174.8,13:39:36,41.0,90.3,15232,36.2,616,103.2,614,7,10,7,8,1,172,0,0.0,1,0,15,0,0,1,15
177.2,13:39:38,38.6,90.3,15224,56.0,616,95.0,614,7,10,7,8,1,185,0,0.0,1,0,15,0,0,1,15
179.5,13:39:41,38.8,90.1,15189,52.2,617,110.4,615,7,10,7,8,1,197,0,0.0,1,0,15,0,0,1,15
181.8,13:39:43,41.4,91.4,15423,49.1,616,108.8,617,7,10,7,10,1,209,0,0.0,1,0,15,0,0,1,15
184.0,13:39:45,39.5,91.6,15444,56.8,616,97.6,432,5,8,7,9,1,222,0,0.0,1,0,15,0,0,1,15
186.3,13:39:47,42.4,91.4,15414,41.4,616,58.7,243,3,6,7,6,1,234,0,0.0,1,0,15,0,0,1,15
188.6,13:39:50,40.0,91.2,15389,65.7,616,72.6,243,3,6,7,6,1,247,0,0.0,1,0,15,0,0,1,15
190.8,13:39:52,36.9,89.8,15148,68.2,617,62.1,243,3,6,7,6,1,259,0,0.0,1,0,16,0,0,1,16
193.1,13:39:54,40.0,89.7,15133,78.1,617,65.2,244,3,6,7,6,1,272,0,0.0,1,0,15,0,0,1,15
195.4,13:39:57,39.3,90.1,15195,60.0,617,60.1,244,3,6,7,6,1,284,0,0.0,1,0,15,0,0,1,15
197.9,13:39:59,39.9,90.1,15197,65.7,617,57.5,244,3,6,7,6,1,297,0,0.0,1,0,15,0,0,1,15
200.2,13:40:01,36.9,91.4,15424,57.6,617,77.5,244,3,6,7,5,1,309,0,0.0,1,0,15,0,0,1,15
202.4,13:40:04,39.7,91.7,15466,53.7,617,71.7,244,3,6,7,5,1,321,0,0.0,1,0,15,0,0,1,15
204.7,13:40:06,40.8,91.7,15472,72.4,617,72.3,245,3,6,7,5,1,333,0,0.0,1,0,15,0,0,1,15
207.0,13:40:08,38.8,91.9,15494,66.0,617,52.2,245,3,6,7,5,1,346,0,0.0,1,0,15,0,0,1,15
209.2,13:40:10,39.4,91.1,15367,68.1,617,75.0,245,3,6,7,5,1,359,0,0.0,1,0,15,0,0,1,15
211.5,13:40:13,37.1,90.9,15335,71.8,617,90.1,245,3,6,7,5,1,371,0,0.0,1,0,15,0,0,1,15
213.8,13:40:15,35.3,89.9,15169,50.2,617,82.0,245,3,6,7,5,1,383,0,0.0,1,0,15,0,0,1,15
216.0,13:40:17,39.2,89.9,15170,55.8,617,77.2,245,3,6,7,5,1,396,0,0.0,1,0,15,0,0,1,15
218.3,13:40:19,37.7,89.0,15017,41.2,617,88.1,246,3,6,7,5,1,409,0,0.0,1,0,15,0,0,1,15
220.5,13:40:22,41.7,89.4,15077,48.2,617,63.2,246,3,6,7,5,1,421,0,0.0,1,0,15,0,0,1,15
222.7,13:40:24,39.4,89.3,15069,69.6,617,71.7,246,3,6,7,5,1,433,0,0.0,1,0,23,0,0,1,23
225.1,13:40:26,38.6,89.4,15079,66.1,617,64.6,246,3,6,7,5,1,445,0,0.0,1,0,15,0,0,1,15
227.3,13:40:28,37.3,89.3,15057,59.1,617,61.1,246,3,6,7,5,1,458,0,0.0,1,0,15,0,0,1,15
229.6,13:40:31,34.2,89.2,15046,62.7,617,87.9,246,3,6,7,5,1,471,0,0.0,1,0,15,0,0,1,15
231.9,13:40:33,36.4,88.9,15003,70.7,617,90.2,247,3,6,7,5,1,484,0,0.0,1,0,15,0,0,1,15
234.1,13:40:35,37.4,88.8,14981,51.0,617,71.9,247,3,6,7,5,1,496,0,0.0,1,0,15,0,0,1,15
236.3,13:40:37,35.4,88.8,14974,52.6,617,91.9,247,3,6,7,5,1,507,0,0.0,1,0,15,0,0,1,15
238.5,13:40:40,35.7,88.7,14962,58.7,617,62.9,247,3,6,7,5,1,519,0,0.0,1,0,17,0,0,1,17
240.8,13:40:42,36.3,88.6,14950,64.8,624,85.3,247,3,6,7,5,1,531,0,0.0,1,0,16,0,0,1,16
243.0,13:40:44,37.7,88.7,14958,72.4,676,82.0,247,3,8,7,5,1,543,0,0.0,1,0,16,0,0,1,16
245.2,13:40:46,39.4,89.0,15014,90.6,683,80.2,247,3,8,7,5,1,556,0,0.0,1,0,16,0,0,1,16
247.5,13:40:49,41.6,89.0,15008,78.2,682,95.0,247,3,8,7,5,1,569,0,0.0,1,0,16,0,0,1,16
249.7,13:40:51,39.6,88.9,15001,79.1,683,70.0,247,3,8,7,5,1,581,0,0.0,1,0,16,0,0,1,16
252.0,13:40:53,40.2,88.9,14991,72.5,630,80.1,248,3,6,7,5,1,594,0,0.0,1,0,15,0,0,1,15
254.2,13:40:55,37.6,88.8,14985,48.4,630,93.8,248,3,6,7,5,1,606,0,0.0,1,0,15,0,0,1,15
256.4,13:40:58,38.8,88.8,14985,86.7,630,78.4,248,3,6,7,5,1,619,0,0.0,1,0,15,0,0,1,15
258.6,13:41:00,38.2,88.9,14990,61.8,694,95.1,248,3,8,7,5,1,631,0,0.0,1,0,17,0,0,1,17
260.8,13:41:02,39.4,88.8,14973,84.1,639,100.1,248,3,6,7,5,1,644,0,0.0,1,0,16,0,0,1,16
263.0,13:41:04,41.9,86.7,14623,53.7,666,73.9,244,3,8,7,4,1,657,0,0.0,1,0,16,0,0,1,16
265.3,13:41:06,37.3,86.6,14607,57.3,666,82.4,244,3,8,7,5,1,669,0,0.0,1,0,16,0,0,1,16
267.5,13:41:09,39.8,86.6,14614,44.9,620,66.0,244,3,6,7,5,1,681,0,0.0,1,0,17,0,0,1,17
269.7,13:41:11,38.3,86.6,14612,63.9,620,80.0,245,3,6,7,5,1,694,0,0.0,1,0,15,0,0,1,15
272.0,13:41:13,38.7,86.6,14613,65.2,620,93.7,245,3,6,7,5,1,707,0,0.0,1,0,15,0,0,1,15
274.2,13:41:15,38.4,86.7,14615,61.0,620,70.1,245,3,6,7,5,1,719,0,0.0,1,0,15,0,0,1,15
276.5,13:41:18,39.9,86.8,14633,50.9,620,70.3,245,3,6,7,5,1,731,0,0.0,1,0,15,0,0,1,15
278.7,13:41:20,85.0,86.7,14617,177.3,620,229.2,245,3,6,7,5,1,743,0,0.0,1,0,15,0,0,1,15
280.8,13:41:22,90.7,86.7,14620,204.7,620,242.7,245,3,6,7,5,1,755,0,0.0,1,0,15,0,0,1,15
282.8,13:41:24,91.9,86.6,14611,195.8,620,254.3,245,3,6,7,5,1,768,0,0.0,1,0,15,0,0,1,15
284.9,13:41:26,64.5,86.7,14627,119.2,620,128.6,245,3,6,7,5,1,780,0,0.0,1,0,15,0,0,1,15
287.1,13:41:28,37.6,84.0,14170,56.8,620,54.1,329,7,10,7,5,1,793,0,0.0,1,0,15,0,0,1,15
289.4,13:41:31,39.2,83.2,14027,55.4,620,65.0,395,7,10,7,7,1,806,0,0.0,1,0,15,0,0,1,15
291.6,13:41:33,38.5,87.9,14820,42.7,620,129.6,665,7,10,7,7,1,818,0,0.0,1,0,15,0,0,1,15
294.0,13:41:35,37.9,87.5,14760,44.0,620,159.6,665,7,10,7,9,1,831,0,0.0,1,0,15,0,0,1,15
296.3,13:41:37,39.6,87.4,14746,51.2,620,162.4,665,7,10,7,9,1,844,0,0.0,1,0,15,0,0,1,15
298.6,13:41:40,39.7,87.5,14755,44.7,620,155.8,667,7,10,7,9,1,856,0,0.0,1,0,15,0,0,1,15
300.9,13:41:42,40.5,87.3,14720,47.0,615,163.7,667,7,10,7,9,1,869,0,0.0,1,0,15,0,0,1,15
303.3,13:41:44,38.9,87.2,14709,40.9,620,138.6,667,7,10,7,9,1,881,0,0.0,1,0,15,0,0,1,15
305.5,13:41:47,37.2,88.8,14982,53.0,620,160.4,667,7,10,7,10,1,893,0,0.0,1,0,15,0,0,1,15
307.8,13:41:49,38.9,88.9,15000,44.8,620,168.2,668,7,10,7,10,1,906,0,0.0,1,0,15,0,0,1,15
310.1,13:41:51,37.3,88.6,14942,53.4,620,172.9,667,7,10,7,10,1,919,0,0.0,1,0,15,0,0,1,15
312.4,13:41:54,39.9,88.9,14992,45.1,620,162.6,667,7,10,7,10,1,931,0,0.0,1,0,16,0,0,1,16
314.7,13:41:56,39.8,88.9,14996,39.3,700,147.0,668,7,12,7,10,1,943,0,0.0,1,0,23,0,0,1,23
317.1,13:41:58,38.3,89.8,15140,96.8,845,110.5,668,7,12,7,10,1,955,0,0.0,1,0,22,0,0,1,22
319.6,13:42:01,38.8,87.0,14666,70.4,888,56.5,246,3,8,7,10,1,968,0,0.0,1,0,23,0,0,1,23
321.9,13:42:03,40.3,84.0,14162,76.3,911,67.8,397,7,12,7,8,1,980,0,0.0,1,0,23,3,3,1,23
324.2,13:42:05,38.3,84.2,14193,107.1,882,11.1,207,6,11,7,8,1,0,0,0.0,0,0,23,6,6,1,23
326.6,13:42:08,57.5,84.0,14170,295.6,876,5.2,83,3,8,7,8,1,0,0,0.0,0,0,22,13,13,1,22
328.6,13:42:10,89.7,84.2,14196,163.3,881,30.6,182,3,8,7,8,1,0,0,0.0,0,0,22,35,35,1,22
330.7,13:42:12,90.1,84.1,14183,147.9,882,35.1,182,3,8,7,7,1,0,0,0.0,0,0,22,59,59,1,22
332.7,13:42:14,84.3,82.1,13850,151.5,890,35.2,183,3,8,7,5,1,7,0,0.0,1,0,22,82,82,1,22
334.8,13:42:16,81.6,82.1,13852,149.1,888,44.3,183,3,8,7,5,1,18,0,0.0,1,0,22,107,107,1,22
336.8,13:42:18,45.8,82.2,13869,47.1,891,36.8,183,3,8,7,5,1,26,0,0.0,1,0,22,113,112,1,22
339.1,13:42:20,38.1,82.2,13869,39.6,890,45.0,183,3,8,7,5,1,35,0,0.0,1,0,22,115,115,1,22
341.4,13:42:23,39.5,82.3,13879,50.8,890,40.9,226,5,10,7,6,1,43,0,0.0,1,0,24,118,118,1,24
343.6,13:42:25,39.1,82.9,13979,37.2,889,63.3,241,6,11,7,6,1,52,0,0.0,1,0,22,121,121,1,22
345.9,13:42:27,40.3,82.7,13945,38.7,888,54.7,333,7,12,7,7,1,61,0,0.0,1,0,22,124,124,1,22
348.1,13:42:29,38.9,83.3,14047,35.2,887,60.7,374,5,10,7,7,1,69,0,0.0,1,0,22,127,127,1,22
350.6,13:42:32,40.0,84.8,14308,31.0,888,88.7,375,5,10,7,8,1,76,0,0.0,1,0,22,129,129,1,22
352.9,13:42:34,40.0,84.9,14326,47.9,889,105.8,375,5,10,7,8,1,83,0,0.0,1,0,22,132,132,1,22
355.2,13:42:36,39.0,84.6,14276,38.5,889,107.6,376,5,10,7,7,1,91,0,0.0,1,0,22,135,135,1,22
357.4,13:42:39,40.5,85.0,14341,44.5,890,96.7,376,5,10,7,7,1,101,0,0.0,1,0,22,138,138,1,22
359.7,13:42:41,39.3,85.0,14338,39.1,889,82.4,376,5,10,7,7,1,108,0,0.0,1,0,23,140,140,1,23
361.9,13:42:43,40.9,84.9,14324,45.2,891,115.4,376,5,10,7,7,1,116,0,0.0,1,0,22,143,143,1,22
364.2,13:42:45,39.1,84.8,14309,49.8,889,94.0,376,5,10,7,7,1,125,0,0.0,1,0,22,146,146,1,22
366.5,13:42:48,40.7,82.5,13907,36.5,891,36.5,183,3,8,7,7,1,132,0,0.0,1,0,22,149,149,1,22
368.8,13:42:50,38.5,81.5,13739,60.5,889,44.4,183,3,8,7,5,1,141,0,0.0,1,0,22,153,153,1,22
371.0,13:42:52,62.7,81.6,13760,93.0,891,77.8,183,3,8,7,5,1,152,0,0.0,1,0,22,165,165,1,22
